forecast_date,location,target,target_end_date,type,quantile,value
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.25,0.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.3,0.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.35,0.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.4,1.6000000000000227
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.45,3.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.5,4.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.55,5.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.6,6.399999999999977
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.65,8.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.7,10.299999999999955
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.75,14.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.8,17.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.85,19.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.9,23.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.95,33.049999999999955
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.975,38.0
2023-05-01,01,3 wk ahead inc flu hosp,2023-05-20,quantile,0.99,45.00999999999999
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.01,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.025,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.05,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.1,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.15,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.2,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.25,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.3,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.35,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.4,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.45,0.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.5,1.5
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.55,4.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.6,6.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.65,8.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.7,10.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.75,13.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.8,16.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.85,22.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.9,27.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.95,36.0
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.975,45.52499999999998
2023-05-01,01,4 wk ahead inc flu hosp,2023-05-27,quantile,0.99,56.01999999999998
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.01,0.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.025,0.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.05,0.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.1,0.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.15,0.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.2,0.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.25,0.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.3,0.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.35,1.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.4,1.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.45,1.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.5,2.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.55,2.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.6,2.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.65,3.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.7,3.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.75,4.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.8,4.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.85,5.149999999999977
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.9,6.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.95,8.0
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.975,10.524999999999977
2023-05-01,02,1 wk ahead inc flu hosp,2023-05-06,quantile,0.99,12.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.01,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.025,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.05,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.1,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.15,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.2,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.25,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.3,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.35,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.4,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.45,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.5,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.55,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.6,0.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.65,1.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.7,2.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.75,3.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.8,4.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.85,6.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.9,9.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.95,12.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.975,17.0
2023-05-01,02,2 wk ahead inc flu hosp,2023-05-13,quantile,0.99,22.00999999999999
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.01,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.025,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.05,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.1,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.15,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.2,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.25,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.3,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.35,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.4,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.45,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.5,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.55,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.6,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.65,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.7,0.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.75,1.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.8,3.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.85,6.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.9,10.0
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.95,15.049999999999955
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.975,21.524999999999977
2023-05-01,02,3 wk ahead inc flu hosp,2023-05-20,quantile,0.99,28.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.01,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.025,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.05,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.1,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.15,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.2,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.25,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.3,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.35,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.4,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.45,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.5,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.55,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.6,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.65,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.7,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.75,0.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.8,1.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.85,5.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.9,11.100000000000023
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.95,18.0
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.975,29.524999999999977
2023-05-01,02,4 wk ahead inc flu hosp,2023-05-27,quantile,0.99,39.00999999999999
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.01,43.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.025,47.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.05,49.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.1,52.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.15,57.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.2,60.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.25,61.75
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.3,63.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.35,65.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.4,67.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.45,68.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.5,70.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.55,72.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.6,74.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.65,76.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.7,78.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.75,81.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.8,84.20000000000005
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.85,88.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.9,91.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.95,100.0
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.975,108.52499999999998
2023-05-01,04,1 wk ahead inc flu hosp,2023-05-06,quantile,0.99,112.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.01,26.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.025,29.475
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.05,34.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.1,42.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.15,47.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.2,50.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.25,54.75
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.3,57.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.35,60.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.4,63.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.45,66.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.5,69.5
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.55,72.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.6,75.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.65,78.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.7,83.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.75,86.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.8,92.20000000000005
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.85,98.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.9,105.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.95,117.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.975,126.0
2023-05-01,04,2 wk ahead inc flu hosp,2023-05-13,quantile,0.99,135.01999999999998
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.01,16.97
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.025,18.475
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.05,24.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.1,35.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.15,41.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.2,44.80000000000001
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.25,49.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.3,53.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.35,58.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.4,63.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.45,65.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.5,69.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.55,72.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.6,78.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.65,82.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.7,87.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.75,92.25
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.8,99.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.85,108.0
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.9,115.10000000000002
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.95,129.19999999999982
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.975,147.57499999999993
2023-05-01,04,3 wk ahead inc flu hosp,2023-05-20,quantile,0.99,160.01999999999998
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.01,7.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.025,11.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.05,18.950000000000003
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.1,28.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.15,35.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.2,40.80000000000001
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.25,45.75
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.3,50.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.35,56.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.4,61.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.45,66.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.5,70.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.55,74.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.6,80.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.65,86.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.7,93.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.75,99.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.8,108.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.85,115.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.9,127.0
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.95,151.04999999999995
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.975,174.6249999999999
2023-05-01,04,4 wk ahead inc flu hosp,2023-05-27,quantile,0.99,197.01
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.01,2.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.025,4.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.05,4.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.1,6.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.15,7.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.2,8.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.25,9.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.3,9.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.35,10.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.4,11.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.45,12.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.5,13.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.55,14.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.6,15.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.65,15.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.7,16.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.75,18.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.8,19.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.85,21.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.9,23.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.95,26.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.975,28.0
2023-05-01,05,1 wk ahead inc flu hosp,2023-05-06,quantile,0.99,33.00999999999999
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.01,0.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.025,0.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.05,0.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.1,1.9000000000000057
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.15,3.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.2,4.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.25,5.75
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.3,7.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.35,8.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.4,9.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.45,11.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.5,12.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.55,13.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.6,15.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.65,16.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.7,18.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.75,20.25
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.8,23.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.85,26.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.9,29.100000000000023
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.95,38.0
2023-05-01,05,2 wk ahead inc flu hosp,2023-05-13,quantile,0.975,43.0
