,forecast_date,target_end_date,location,target,quantile,value,type
26,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.1,0.0,quantile
27,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.15,0.0,quantile
28,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.2,0.0,quantile
29,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.25,0.0,quantile
30,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.3,0.6107026313465252,quantile
31,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.35,1.7988194551601264,quantile
32,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.4,2.746020259709699,quantile
33,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.45,3.681809522295203,quantile
34,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.5,4.705110333725168,quantile
35,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.55,5.672936196707857,quantile
36,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.6,6.616304513479515,quantile
37,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.65,7.590292248522041,quantile
38,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.7,8.59680324311663,quantile
39,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.75,9.692207024289443,quantile
40,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.8,10.842279777762291,quantile
41,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.85,12.14882680658048,quantile
42,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.9,14.270924875004734,quantile
43,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.95,16.663970927052727,quantile
44,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.975,18.88580831789801,quantile
45,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.99,21.179170016855625,quantile
46,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.01,50.81294261894187,quantile
47,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.025,54.601517507383534,quantile
48,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.05,57.768418692046566,quantile
49,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.1,61.9858799045053,quantile
50,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.15,64.48041173781031,quantile
51,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.2,66.51825011980746,quantile
52,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.25,68.5575935683197,quantile
53,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.3,70.1280884280393,quantile
54,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.35,71.68036886922965,quantile
55,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.4,73.23934105314596,quantile
56,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.45,74.83865565157222,quantile
57,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.5,76.31117245718096,quantile
58,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.55,77.89771239974048,quantile
59,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.6,79.41387408811853,quantile
60,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.65,80.78771538861243,quantile
61,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.7,82.4213238486867,quantile
62,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.75,83.95872983270579,quantile
63,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.8,85.9179371985707,quantile
64,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.85,88.02421245181861,quantile
65,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.9,90.96148066547612,quantile
66,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.95,94.83751977522894,quantile
67,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.975,97.5388830301822,quantile
68,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.99,101.43190450292602,quantile
69,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.01,0.0,quantile
70,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.025,0.0,quantile
71,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.05,0.0,quantile
72,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.1,0.0,quantile
73,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.15,0.1140760048758048,quantile
74,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.2,1.8136530939521325,quantile
75,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.25,3.436536659758465,quantile
76,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.3,4.99663734670272,quantile
77,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.35,6.284804361658595,quantile
78,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.4,7.455134358781668,quantile
79,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.45,8.689021103823526,quantile
80,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.5,9.810979753618472,quantile
81,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.55,11.03777167450678,quantile
82,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.6,12.239152730026928,quantile
83,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.65,13.58084150604878,quantile
84,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.7,14.77177303991514,quantile
85,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.75,16.028459069670845,quantile
86,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.8,17.57744741755925,quantile
87,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.85,19.20199281699155,quantile
88,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.9,21.16813284817419,quantile
89,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.95,24.000179426659876,quantile
90,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.975,25.898829276637507,quantile
91,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.99,29.543854527086214,quantile
92,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.01,0.0,quantile
93,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.025,0.0,quantile
94,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.05,0.0,quantile
95,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.1,0.0,quantile
96,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.15,0.0,quantile
97,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.2,0.0,quantile
98,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.25,0.8426367399036389,quantile
99,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.3,1.6930564241535198,quantile
100,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.35,2.502346053185852,quantile
101,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.4,3.279142042602061,quantile
102,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.45,4.029883147303034,quantile
103,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.5,4.71981599121232,quantile
104,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.55,5.39759424062334,quantile
105,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.6,6.182279124939063,quantile
106,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.65,7.002471718631761,quantile
107,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.7,7.896742261130491,quantile
108,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.75,8.799096393448554,quantile
109,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.8,9.692213870059938,quantile
110,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.85,10.75233916115718,quantile
111,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.9,12.27570284502795,quantile
112,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.95,14.164094347884822,quantile
113,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.975,15.790309987397594,quantile
114,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.99,17.64282865186164,quantile
115,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.01,0.0,quantile
116,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.025,0.0,quantile
117,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.05,0.0,quantile
118,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.1,0.0,quantile
119,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.15,0.0,quantile
120,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.2,0.0,quantile
121,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.25,0.0,quantile
122,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.3,0.0,quantile
123,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.35,0.0,quantile
124,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.4,0.0,quantile
125,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.45,0.0,quantile
126,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.5,0.0,quantile
127,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.55,0.0,quantile
128,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.6,0.1829115190484531,quantile
129,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.65,0.8418957115636738,quantile
130,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.7,1.4405269973250847,quantile
131,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.75,2.087943660309591,quantile
132,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.8,2.983346005088744,quantile
133,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.85,3.82138658673099,quantile
134,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.9,5.017757022402894,quantile
135,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.95,6.757226138448032,quantile
136,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.975,8.360454758719056,quantile
137,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.99,9.8642709196756,quantile
138,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.01,10.608864055811772,quantile
139,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.025,17.146569804644272,quantile
140,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.05,21.69768427359133,quantile
141,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.1,27.04285006991917,quantile
142,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.15,31.29854443244357,quantile
143,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.2,34.44398965949423,quantile
144,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.25,37.23568797261456,quantile
145,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.3,39.632108080674165,quantile
146,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.35,42.05548044137148,quantile
147,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.4,44.17453932505647,quantile
148,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.45,46.40182572400046,quantile
149,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.5,48.487255477719785,quantile
150,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.55,50.50082535089833,quantile
151,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.6,52.72171621052195,quantile
152,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.65,54.55400893418757,quantile
153,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.7,56.746254217846754,quantile
154,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.75,58.714291397340055,quantile
155,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.8,61.27571965759698,quantile
156,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.85,63.991843947837424,quantile
157,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.9,67.76761594590877,quantile
158,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.95,72.96184796908943,quantile
159,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.975,77.37107069081668,quantile
160,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.99,82.44519211985545,quantile
161,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.01,0.0,quantile
162,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.025,0.0,quantile
163,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.05,0.0,quantile
164,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.1,0.0,quantile
165,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.15,0.0,quantile
166,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.2,0.0,quantile
167,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.25,0.0,quantile
168,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.3,0.0,quantile
169,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.35,0.0,quantile
170,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.4,0.0,quantile
171,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.45,0.0,quantile
172,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.5,0.0,quantile
173,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.55,1.1437955144089869,quantile
174,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.6,2.327759168418001,quantile
175,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.65,3.697154210422868,quantile
176,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.7,5.08270112761652,quantile
177,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.75,6.392543749170282,quantile
178,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.8,8.006610933967886,quantile
179,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.85,9.772136875696347,quantile
180,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.9,12.221164524969838,quantile
181,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.95,15.902459178359576,quantile
182,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.975,18.843119995762528,quantile
183,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.99,22.9113591022415,quantile
184,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.01,52.35513741846898,quantile
185,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.025,60.18774020531895,quantile
186,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.05,66.97822273441993,quantile
187,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.1,74.27484718743999,quantile
188,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.15,79.24691997158908,quantile
189,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.2,83.32499516372368,quantile
190,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.25,86.91569479314201,quantile
191,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.3,89.59650185042862,quantile
192,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.35,92.39996620693807,quantile
193,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.4,95.15727800784704,quantile
194,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.45,97.61366766260171,quantile
195,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.5,100.44910286501432,quantile
196,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.55,103.4090084820904,quantile
197,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.6,105.91369664542596,quantile
198,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.65,108.63522374516867,quantile
199,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.7,111.36327311164642,quantile
200,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.75,114.45538284652592,quantile
201,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.8,117.9500210183611,quantile
202,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.85,121.59837260769253,quantile
203,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.9,126.5347739660214,quantile
204,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.95,134.53159521095304,quantile
205,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.975,140.76182037792225,quantile
206,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.99,148.93464575620956,quantile
207,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.01,0.0,quantile
208,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.025,0.0,quantile
209,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.05,0.0,quantile
210,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.1,0.0,quantile
211,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.15,0.0,quantile
212,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.2,0.0,quantile
213,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.25,1.3648042586153009,quantile
214,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.3,2.869285132404345,quantile
215,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.35,4.300352394942977,quantile
216,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.4,5.536036936286251,quantile
217,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.45,6.793696692478298,quantile
218,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.5,8.09975925578318,quantile
219,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.55,9.457540789776376,quantile
220,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.6,10.76203915396018,quantile
221,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.65,11.975892237143524,quantile
222,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.7,13.26983291193365,quantile
223,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.75,14.90161287563417,quantile
224,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.8,16.671509223868576,quantile
225,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.85,18.436691996464795,quantile
226,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.9,21.06016603202548,quantile
227,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.95,24.60656200190961,quantile
228,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.975,27.40656159473982,quantile
229,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.99,31.31462425072804,quantile
230,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.01,0.0,quantile
231,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.025,0.0,quantile
232,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.05,0.0,quantile
233,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.1,0.0,quantile
234,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.15,1.9231765740632605,quantile
235,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.2,3.638075491842909,quantile
236,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.25,4.957291638453834,quantile
237,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.3,6.057369659902995,quantile
238,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.35,7.185240341643505,quantile
239,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.4,8.078930022023334,quantile
240,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.45,9.000127018983015,quantile
241,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.5,9.925856900662176,quantile
242,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.55,11.029934860068018,quantile
243,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.6,11.946784861528842,quantile
244,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.65,13.048284314016094,quantile
245,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.7,14.058374979225915,quantile
246,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.75,15.16736643186976,quantile
247,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.8,16.466446661349355,quantile
248,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.85,18.134100818128548,quantile
249,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.9,19.90958378479559,quantile
250,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.95,23.4930095913843,quantile
251,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.975,26.56288166289921,quantile
252,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.99,30.44596562960477,quantile
253,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.01,0.0,quantile
254,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.025,0.0,quantile
255,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.05,0.0,quantile
256,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.1,0.0,quantile
257,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.15,0.0,quantile
258,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.2,0.0,quantile
259,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.25,0.0,quantile
260,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.3,0.0,quantile
261,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.35,0.1721594421098278,quantile
262,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.4,0.7920651001059001,quantile
263,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.45,1.3188951154349746,quantile
264,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.5,1.8704734752523708,quantile
265,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.55,2.349468640323828,quantile
266,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.6,2.9072368983828545,quantile
267,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.65,3.374468963719621,quantile
268,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.7,3.9691526178188776,quantile
269,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.75,4.596923741059561,quantile
270,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.8,5.197477908506872,quantile
271,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.85,6.064835666250348,quantile
272,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.9,6.973937142432819,quantile
273,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.95,8.68623121176761,quantile
274,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.975,10.346388256795445,quantile
275,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.99,11.97006848118384,quantile
276,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.01,0.0,quantile
277,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.025,11.416370942644496,quantile
278,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.05,21.02225757530316,quantile
279,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.1,29.79202476990212,quantile
280,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.15,36.33041131477507,quantile
281,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.2,41.174958646368026,quantile
282,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.25,45.25669546138983,quantile
283,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.3,48.74919060816774,quantile
284,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.35,52.22895871809573,quantile
285,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.4,55.58138814586049,quantile
286,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.45,58.83422994783768,quantile
287,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.5,61.98983694817088,quantile
288,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.55,64.40335393543089,quantile
