,forecast_date,target_end_date,location,target,quantile,value,type
107,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.7,1.5703509541977596,quantile
108,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.75,1.750715974375288,quantile
109,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.8,1.960779731808524,quantile
110,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.85,2.20942268536364,quantile
111,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.9,2.5248006230034328,quantile
112,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.95,3.0021766007533293,quantile
113,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.975,3.3741004009574387,quantile
114,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.99,3.8549681811155696,quantile
115,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.01,0.0,quantile
116,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.025,0.0,quantile
117,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.05,0.0,quantile
118,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.1,0.0,quantile
119,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.15,0.0,quantile
120,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.2,0.0,quantile
121,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.25,0.1210187708174767,quantile
122,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.3,0.331912267602121,quantile
123,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.35,0.5123724932542696,quantile
124,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.4,0.6537331078337354,quantile
125,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.45,0.8097016574157788,quantile
126,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.5,0.9643580836664868,quantile
127,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.55,1.140635565165134,quantile
128,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.6,1.288986043667993,quantile
129,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.65,1.4537635774435256,quantile
130,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.7,1.6385422588336096,quantile
131,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.75,1.7979948904502163,quantile
132,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.8,2.02183650171119,quantile
133,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.85,2.270943609079625,quantile
134,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.9,2.5770743859307186,quantile
135,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.95,3.0670290671733254,quantile
136,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.975,3.507915903516345,quantile
137,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.99,3.957217280963141,quantile
138,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.01,0.0,quantile
139,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.025,0.0,quantile
140,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.05,0.0,quantile
141,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.1,0.0,quantile
142,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.15,0.0,quantile
143,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.2,0.0,quantile
144,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.25,0.0820020347018472,quantile
145,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.3,0.2661821430413846,quantile
146,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.35,0.4498159404927926,quantile
147,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.4,0.6310669950995372,quantile
148,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.45,0.7894012994939291,quantile
149,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.5,0.9366037831437262,quantile
150,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.55,1.1192488721053535,quantile
151,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.6,1.297161656924815,quantile
152,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.65,1.4558333380860942,quantile
153,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.7,1.6485015927053317,quantile
154,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.75,1.8368696077275903,quantile
155,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.8,2.0272730196256163,quantile
156,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.85,2.2990127821469013,quantile
157,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.9,2.6517994182174904,quantile
158,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.95,3.0933179387408734,quantile
159,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.975,3.466045787428888,quantile
160,2022-01-10,2022-01-29,23,3 wk ahead inc flu hosp,0.99,4.075622920542189,quantile
161,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.01,0.0,quantile
162,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.025,0.0,quantile
163,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.05,0.0,quantile
164,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.1,0.0,quantile
165,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.15,0.0,quantile
166,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.2,0.0,quantile
167,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.25,0.0777520979781036,quantile
168,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.3,0.2741507112655137,quantile
169,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.35,0.4399163383625417,quantile
170,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.4,0.6190656039336995,quantile
171,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.45,0.7893308639846025,quantile
172,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.5,0.9675146306926016,quantile
173,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.55,1.11839223492288,quantile
174,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.6,1.2669132276781545,quantile
175,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.65,1.4473365750775105,quantile
176,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.7,1.615404440745766,quantile
177,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.75,1.8148928055504316,quantile
178,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.8,2.0175432785457863,quantile
179,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.85,2.278879178835859,quantile
180,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.9,2.6269830183741827,quantile
181,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.95,3.1221232127910983,quantile
182,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.975,3.506038651809634,quantile
183,2022-01-10,2022-02-05,23,4 wk ahead inc flu hosp,0.99,4.148225734644464,quantile
184,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.01,36.836327952629205,quantile
185,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.025,40.488201727517776,quantile
186,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.05,44.00729891780348,quantile
187,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.1,47.69602122733027,quantile
188,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.15,50.02308215667301,quantile
189,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.2,51.75175174462096,quantile
190,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.25,53.38824434341721,quantile
191,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.3,54.81234967930022,quantile
192,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.35,55.88630302193568,quantile
193,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.4,57.04499756585199,quantile
194,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.45,58.14766370569993,quantile
195,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.5,59.2138714217342,quantile
196,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.55,60.23783780395733,quantile
197,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.6,61.27123352250331,quantile
198,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.65,62.30854455277823,quantile
199,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.7,63.31117115005823,quantile
200,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.75,64.64027709725435,quantile
201,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.8,66.07571493783027,quantile
202,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.85,67.55540876127284,quantile
203,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.9,69.3320742471089,quantile
204,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.95,72.461080916571,quantile
205,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.975,74.72447960164993,quantile
206,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.99,77.21461634039254,quantile
207,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.01,51.99996518447706,quantile
208,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.025,57.43479885115857,quantile
209,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.05,61.50915554724486,quantile
210,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.1,66.43013309904055,quantile
211,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.15,69.29972038453202,quantile
212,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.2,71.41719748414327,quantile
213,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.25,73.33549509825238,quantile
214,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.3,75.02098882907055,quantile
215,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.35,76.88200046787063,quantile
216,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.4,78.44348948949602,quantile
217,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.45,79.90438191251089,quantile
218,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.5,81.4336986359584,quantile
219,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.55,82.91770934075885,quantile
220,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.6,84.43944709752475,quantile
221,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.65,85.79412672680932,quantile
222,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.7,87.42396656566751,quantile
223,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.75,89.44150987435218,quantile
224,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.8,91.35419256822364,quantile
225,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.85,93.65785610883458,quantile
226,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.9,96.7083819221236,quantile
227,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.95,100.89901466645246,quantile
228,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.975,105.08386680048804,quantile
229,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.99,109.93407532567672,quantile
230,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.01,48.85621892325459,quantile
231,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.025,54.970108548086536,quantile
232,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.05,61.89261748116298,quantile
233,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.1,68.91457147608395,quantile
234,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.15,73.56334028074234,quantile
235,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.2,77.44350001661063,quantile
236,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.25,80.73112508559578,quantile
237,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.3,83.3667234486814,quantile
238,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.35,86.19233480824353,quantile
239,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.4,88.52490001067243,quantile
240,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.45,90.94526543453848,quantile
241,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.5,93.34170099131045,quantile
242,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.55,95.8499000070106,quantile
243,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.6,98.5185949400861,quantile
244,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.65,101.60506588648,quantile
245,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.7,104.43959580032704,quantile
246,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.75,107.4510784002978,quantile
247,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.8,111.39130166737232,quantile
248,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.85,115.70368211994676,quantile
249,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.9,121.4953649667524,quantile
250,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.95,129.2984085142877,quantile
251,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.975,137.33975029182815,quantile
252,2022-01-10,2022-01-29,25,3 wk ahead inc flu hosp,0.99,145.56003639141937,quantile
253,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.01,52.05773835479358,quantile
254,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.025,62.51821112992232,quantile
255,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.05,70.7846798918715,quantile
256,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.1,80.76639790856991,quantile
257,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.15,87.69649045570938,quantile
258,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.2,92.84796157942613,quantile
259,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.25,97.09477044615107,quantile
260,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.3,101.14591195004576,quantile
261,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.35,105.13258266159755,quantile
262,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.4,108.86381182178378,quantile
263,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.45,112.2173961296613,quantile
264,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.5,116.23094795318391,quantile
265,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.55,120.24491622099896,quantile
266,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.6,124.42700257825,quantile
267,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.65,128.75948903610123,quantile
268,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.7,133.47640909729915,quantile
269,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.75,139.5309959399503,quantile
270,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.8,145.67081222149216,quantile
271,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.85,153.22464610778593,quantile
272,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.9,161.83171070412416,quantile
273,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.95,176.50704026673392,quantile
274,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.975,190.57263742214568,quantile
275,2022-01-10,2022-02-05,25,4 wk ahead inc flu hosp,0.99,205.65643669417904,quantile
276,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.01,0.0,quantile
277,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.025,0.6221935354957097,quantile
278,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.05,1.227179728910997,quantile
279,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.1,1.9876164575519084,quantile
280,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.15,2.4235898386147934,quantile
281,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.2,2.814294450220111,quantile
282,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.25,3.1150534058494896,quantile
283,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.3,3.416244481509988,quantile
284,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.35,3.671221800897449,quantile
