,location,target_end_date,forecast_date,target,type,type_id,value
26,08,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.40234832646540203
27,08,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.5119870626316639
28,08,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0068299898538190795
29,08,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.00010614011337941
30,09,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.043759618489699004
31,09,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0585644565309967
32,09,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.238098069859703
33,09,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.165067751968635
34,09,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.49451010315096705
35,10,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,2.63868737156589e-05
36,10,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.22045867351106802
37,10,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.779514909661884
38,10,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,2.99533321230719e-08
39,10,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0
40,11,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0
41,11,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0
42,11,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.999999946809413
43,11,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,5.3190587479174e-08
44,11,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0
45,12,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.00314603648879555
46,12,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.10552387754859101
47,12,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.8524152888269221
48,12,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0383615481269573
49,12,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.000553249008734658
50,13,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0
51,13,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,2.5250730207413e-09
52,13,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.999999997474927
53,13,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0
54,13,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0
55,15,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0
56,15,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0
57,15,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.939729737696654
58,15,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0602702612301992
59,15,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,1.07314708864209e-09
60,16,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0179468686893607
61,16,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0235385341473138
62,16,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.113214641018987
63,16,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.100025762122282
64,16,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.7452741940220559
65,17,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0622340344629585
66,17,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.302208946356708
67,17,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.614211999747156
68,17,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.020664686799117
69,17,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.000680332634061124
70,18,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.49173215066434794
71,18,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.366894853126892
72,18,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.14082289954486402
73,18,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.000543540372979829
74,18,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,6.55629091562585e-06
75,19,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.015534912436008998
76,19,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0385309588951406
77,19,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.251777390661073
78,19,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.210833535111673
79,19,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.48332320289610403
80,20,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0136512738313677
81,20,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0372954774587411
82,20,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.241088028694091
83,20,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.213508174440374
84,20,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.49445704557542697
85,21,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.26817920266924
86,21,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.43915149999041
87,21,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.28802772232204105
88,21,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.00448481695313471
89,21,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.000156758065173854
90,22,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.000255834287570656
91,22,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.00960701855837962
92,22,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.4715059872502
93,22,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.38202030863168607
94,22,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.13661085127216302
95,23,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0284209459968332
96,23,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0460948235292864
97,23,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.226043181625672
98,23,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.174285112546224
99,23,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.5251559363019841
100,24,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,6.5684447292375e-05
101,24,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.620499767053064
102,24,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.3794345484996429
103,24,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0
104,24,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0
105,25,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0471283063437978
106,25,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.106344627937413
107,25,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.45746012226287297
108,25,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.213773665586576
109,25,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.175293277869341
110,26,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.6819405086972951
111,26,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.203324972489247
112,26,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.11096895659539399
113,26,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.00342893969827311
114,26,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.00033662251979084504
115,27,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0
116,27,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0441854245799365
117,27,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.9525518794545041
118,27,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0032621732098216
119,27,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,5.227557380358261e-07
120,28,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.030936190855621
121,28,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.41832834926514795
122,28,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.5501139808859089
123,28,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.000621135013978444
124,28,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,3.4397934384797303e-07
125,29,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0354568518208637
126,29,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0402282493273279
127,29,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.17138459996247998
128,29,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.12933247074378001
129,29,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.623597828145548
130,30,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,6.594270265903331e-05
131,30,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.00224468081767102
132,30,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.19259192924472002
133,30,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.355277960777262
134,30,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.44981948645768893
135,31,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,5.28100092573997e-05
136,31,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.00124729529118755
137,31,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.0990285986896856
138,31,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.239179132826481
139,31,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.660492163183388
140,32,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.00940348189343265
141,32,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0868296092366749
142,32,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.6673573882282471
143,32,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.19728418381128304
144,32,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0391253368303623
145,33,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,2.43798250394469e-05
146,33,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0013095244874585
147,33,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.18596409489983998
148,33,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.38018446869698397
149,33,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.432517532090678
150,34,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.013986164964899
151,34,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.229578858176965
152,34,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.746871501980573
153,34,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.00950336380284291
154,34,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,6.01110747203411e-05
155,35,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.999999651253957
156,35,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,3.48100640793684e-07
157,35,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,6.45401792166328e-10
158,35,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,1.2009756498235803e-16
159,35,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0
160,36,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0188599752073908
161,36,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.11110457758910099
162,36,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.648050800681225
163,36,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.178928480371397
164,36,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.043056166150887004
165,37,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0
166,37,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.00511654700810141
167,37,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.994883452990728
168,37,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,1.1701750680405902e-12
169,37,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0
170,38,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.000330373002016868
171,38,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0126053044238929
172,38,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.537229005750385
173,38,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.35357911249264895
174,38,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0962562043310562
175,39,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0619583592205508
176,39,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.34331884744733604
177,39,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.5854999652425121
178,39,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.00909404628981602
179,39,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.000128781799784576
180,40,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.194758815861631
181,40,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0789235174259197
182,40,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.19271272355782104
183,40,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.10279248330199002
184,40,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.43081245985263794
185,41,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.26478203669804395
186,41,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.27677666205776397
187,41,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.360449924980155
188,41,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0668590418912365
189,41,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.031132334372801003
190,42,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0126156721392087
191,42,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0739785483052898
192,42,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.5699952994323211
193,42,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.24295934858523202
194,42,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.10045113153794899
195,44,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0
196,44,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0006005590494190389
197,44,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.510457049226346
198,44,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.440141305683373
199,44,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0488010860408618
200,45,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,6.86090555639006e-13
201,45,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,6.83682419089767e-05
202,45,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.99678087472359
203,45,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.00315075607418469
204,45,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,9.59630486185858e-10
205,46,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.01293552691102
206,46,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.26340673059657
207,46,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.7198561606067909
208,46,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0037930645348911
209,46,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,8.51735072761453e-06
210,47,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.00157962413278407
211,47,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0564662814898709
212,47,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.8099611958688341
213,47,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.125055600465279
214,47,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.00693729804323145
215,48,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.00853543039625214
216,48,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.13409738913900202
217,48,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.79748319622273
218,48,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0578468440311461
219,48,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.00203714021086973
220,49,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0
221,49,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,4.31106954098432e-09
222,49,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.20159601827599105
223,49,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.753702080658012
224,49,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0447018967549271
225,50,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,4.80114200317497e-05
226,50,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0233004269471664
227,50,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.854717358123749
228,50,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.11887585677113699
229,50,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.00305834673791576
230,51,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,9.306983776871212e-08
231,51,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.00671389301808562
232,51,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.9916734344469921
233,51,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.00161257295252145
234,51,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,6.51256271181162e-09
235,53,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.999905417871261
236,53,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,9.458212873880709e-05
237,53,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.0
238,53,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0
239,53,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.0
240,54,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0165796816935696
241,54,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0558924257145906
242,54,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.38271100723916396
243,54,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.257059079973099
244,54,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.28775780537957696
245,55,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.00127285786472149
246,55,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.0077824907305656405
247,55,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.13680482843689398
248,55,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.19876958907119602
249,55,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.6553702338966221
250,56,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.0
251,56,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.00217654168030024
252,56,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.748457275765702
253,56,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.24198316491298802
254,56,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.007383017641010179
255,US,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_decrease,0.147231674184846
256,US,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,decrease,0.353512029712701
257,US,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,stable,0.481263034189173
258,US,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,increase,0.0171607958871395
259,US,2023-01-21,2023-01-09,2 wk flu hosp rate change,category,large_increase,0.000832466026141428
