,location,target_end_date,forecast_date,target,type,type_id,value
44,49,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,stable,1.0
45,50,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,stable,1.0
46,51,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,stable,1.0
47,53,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,stable,0.9999904515352671
48,54,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,stable,0.9999638056018009
49,55,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,stable,1.0
50,56,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,stable,1.0
51,US,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,stable,0.9999999999988359
52,01,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
53,02,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
54,04,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
55,05,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
56,06,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
57,08,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
58,09,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
59,10,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
60,11,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
61,12,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.143037778574002
62,13,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
63,15,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
64,16,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,2.0964197045003599e-10
65,17,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
66,18,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
67,19,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,8.740119739059079e-12
68,20,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
69,21,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,8.301359599727219e-12
70,22,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
71,23,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,1.1102230246251599e-15
72,24,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
73,25,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0885752058217288
74,26,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,3.34209881991399e-09
75,27,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
76,28,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
77,29,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
78,30,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
79,31,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
80,32,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,9.96980276113391e-14
81,33,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
82,34,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
83,35,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
84,36,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
85,37,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
86,38,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,1.77635683940025e-15
87,39,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
88,40,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,9.13913051903137e-08
89,41,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
90,42,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
91,44,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
92,45,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
93,46,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
94,47,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
95,48,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
96,49,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
97,50,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
98,51,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
99,53,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
100,54,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,3.34814953539819e-10
101,55,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
102,56,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
103,US,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,increase,0.0
104,01,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.4207291134169595e-105
105,02,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,4.662601013500048e-155
106,04,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.19371371922785e-08
107,05,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.62542780161281e-13
108,06,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,4.2809107660015997e-41
109,08,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,5.66140050394801e-23
110,09,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,5.7368805803401485e-62
111,10,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.0
112,11,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.0
113,12,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.00047872663149178
114,13,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,9.052876490033428e-107
115,15,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.276724325647469e-51
116,16,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.1893146502273901e-11
117,17,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.0
118,18,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.4191409169537896e-39
119,19,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.825211334838191e-15
120,20,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.4724091221771896e-100
121,21,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,2.8251296459082597e-08
122,22,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.22085549595065304
123,23,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,8.68907859028639e-07
124,24,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,5.53742217265625e-07
125,25,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.000152272900989021
126,26,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,9.423682042977121e-05
127,27,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.0
128,28,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.33887316378075e-48
129,29,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.5741289870955498e-38
130,30,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,5.244846307068869e-65
131,31,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.152920014303729e-60
132,32,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,2.29648804036011e-12
133,33,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,2.9340631765533885e-294
134,34,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.7212438804614693e-88
135,35,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.7829496116768802e-13
136,36,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,2.3507425593323596e-71
137,37,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.0
138,38,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,4.48861793237556e-16
139,39,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,2.14438072432434e-29
140,40,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,7.3009946455359694e-06
141,41,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,2.4066012173256803e-40
142,42,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,2.0360244052112197e-29
143,44,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.0
144,45,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,2.5730707128575796e-54
145,46,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.3879328253363197e-32
146,47,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,6.783294185676868e-117
147,48,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.61278514560983e-44
148,49,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,6.920220006496847e-112
149,50,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.0890846722015495e-255
150,51,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.0
151,53,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,9.54846473336635e-06
152,54,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,3.619406338419e-05
153,55,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,4.551905261920248e-248
154,56,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,0.0
155,US,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,decrease,1.1634674096365101e-12
156,01,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
157,02,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
158,04,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
159,05,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
160,06,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
161,08,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
162,09,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
163,10,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
164,11,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
165,12,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.000581790572594221
166,13,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
167,15,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
168,16,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
169,17,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
170,18,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
171,19,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
172,20,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
173,21,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
174,22,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
175,23,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
176,24,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
177,25,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,6.42091923868104e-05
178,26,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
179,27,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
180,28,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
181,29,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
182,30,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
183,31,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
184,32,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
185,33,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
186,34,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
187,35,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
188,36,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
189,37,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
190,38,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
191,39,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
192,40,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
193,41,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
194,42,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
195,44,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
196,45,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
197,46,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
198,47,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
199,48,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
200,49,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
201,50,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
202,51,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
203,53,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
204,54,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
205,55,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
206,56,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
207,US,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_increase,0.0
208,01,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
209,02,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
210,04,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,5.161439711802639e-51
211,05,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,5.2333441726926895e-68
212,06,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,8.054407021266605e-191
213,08,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,1.3451241095864596e-87
214,09,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,5.349278288847867e-290
215,10,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
216,11,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
217,12,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,2.05347699703996e-08
218,13,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
219,15,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,1.3809467328162593e-209
220,16,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,9.170865096185259e-40
221,17,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
222,18,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,7.116270010399296e-190
223,19,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,2.6075094862560194e-51
224,20,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
225,21,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,5.814918186359529e-31
226,22,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,4.31494880677519e-18
227,23,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,4.26518321704171e-29
228,24,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,2.1652089831751795e-119
229,25,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,5.58615500016639e-10
230,26,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,9.45393916795917e-18
231,27,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
232,28,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,1.0099507880107095e-207
233,29,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,1.0795295271125695e-175
234,30,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,1.748749052119599e-210
235,31,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,3.374994282973288e-206
236,32,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,3.795046321382429e-45
237,33,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
238,34,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
239,35,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,1.0048385958774697e-61
240,36,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
241,37,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
242,38,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,6.740073298237549e-58
243,39,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,6.187524716303099e-117
244,40,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,4.1215467260459297e-20
245,41,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,7.051320540954706e-183
246,42,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,8.267650745995798e-127
247,44,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
248,45,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,2.5719500188804987e-251
249,46,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,9.609000016405757e-126
250,47,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
251,48,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,5.778069605608568e-217
252,49,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
253,50,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
254,51,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
255,53,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,4.8433076975156595e-27
256,54,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,7.905848062397779e-20
257,55,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
258,56,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,0.0
259,US,2023-02-18,2023-02-06,2 wk flu hosp rate change,category,large_decrease,1.8112918632644796e-66
