,location,target_end_date,forecast_date,target,type,type_id,value
62,13,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
63,15,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
64,16,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
65,17,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
66,18,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
67,19,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
68,20,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
69,21,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
70,22,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
71,23,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
72,24,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
73,25,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
74,26,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
75,27,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
76,28,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
77,29,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
78,30,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
79,31,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
80,32,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
81,33,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
82,34,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
83,35,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
84,36,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
85,37,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
86,38,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
87,39,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
88,40,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
89,41,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
90,42,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
91,44,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
92,45,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
93,46,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,1.25e-07
94,47,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
95,48,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
96,49,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
97,50,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
98,51,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
99,53,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
100,54,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
101,55,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
102,56,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
103,US,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,increase,0.0
104,01,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
105,02,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
106,04,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0001087151
107,05,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
108,06,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
109,08,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
110,09,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
111,10,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
112,11,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
113,12,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
114,13,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
115,15,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
116,16,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
117,17,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
118,18,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
119,19,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
120,20,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
121,21,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
122,22,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
123,23,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
124,24,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
125,25,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
126,26,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
127,27,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
128,28,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
129,29,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
130,30,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
131,31,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
132,32,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
133,33,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
134,34,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
135,35,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
136,36,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
137,37,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
138,38,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
139,39,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
140,40,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
141,41,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
142,42,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
143,44,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
144,45,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
145,46,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
146,47,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
147,48,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
148,49,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
149,50,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
150,51,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
151,53,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
152,54,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
153,55,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
154,56,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
155,US,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,decrease,0.0
156,01,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
157,02,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
158,04,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
159,05,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
160,06,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
161,08,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
162,09,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
163,10,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
164,11,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
165,12,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
166,13,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
167,15,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
168,16,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
169,17,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
170,18,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
171,19,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
172,20,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
173,21,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
174,22,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
175,23,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
176,24,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
177,25,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
178,26,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
179,27,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
180,28,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
181,29,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
182,30,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
183,31,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
184,32,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
185,33,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
186,34,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
187,35,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
188,36,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
189,37,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
190,38,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
191,39,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
192,40,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
193,41,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
194,42,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
195,44,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
196,45,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
197,46,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
198,47,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
199,48,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
200,49,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
201,50,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
202,51,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
203,53,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
204,54,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
205,55,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
206,56,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
207,US,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_increase,0.0
208,01,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
209,02,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
210,04,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
211,05,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
212,06,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
213,08,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
214,09,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
215,10,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
216,11,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
217,12,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
218,13,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
219,15,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
220,16,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
221,17,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
222,18,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
223,19,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
224,20,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
225,21,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
226,22,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
227,23,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
228,24,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
229,25,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
230,26,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
231,27,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
232,28,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
233,29,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
234,30,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
235,31,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
236,32,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
237,33,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
238,34,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
239,35,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
240,36,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
241,37,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
242,38,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
243,39,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
244,40,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
245,41,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
246,42,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
247,44,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
248,45,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
249,46,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
250,47,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
251,48,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
252,49,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
253,50,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
254,51,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
255,53,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
256,54,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
257,55,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
258,56,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
259,US,2023-04-29,2023-04-17,2 wk flu hosp rate change,category,large_decrease,0.0
