,location,target_end_date,forecast_date,target,type,type_id,value
61,16,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.044714260213086
62,16,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.24766151120554
63,16,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.19518411074661
64,16,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.489893869557686
65,17,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.18822173960444802
66,17,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.34268579482074296
67,17,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.44714832077726097
68,17,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0204848070975767
69,17,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0014593376999718199
70,18,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0220431812095867
71,18,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.11305320694546601
72,18,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.628734977751562
73,18,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.184547193700138
74,18,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0516214403932477
75,19,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.008297932656396141
76,19,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.034085065062647
77,19,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.309607447748902
78,19,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.262832091042027
79,19,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.38517746349002796
80,20,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.189724624883631
81,20,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.323115487837646
82,20,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.450725620853964
83,20,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0330165187431381
84,20,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.00341774768162095
85,21,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.9955347588652629
86,21,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.00414038745707417
87,21,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.00032452242466595696
88,21,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,3.26674647283087e-07
89,21,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,4.5783499357826e-09
90,22,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,3.19536884067949e-06
91,22,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.00196486229374112
92,22,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.644694871673335
93,22,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.33091471650926396
94,22,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0224223541548194
95,23,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,9.63813569898789e-08
96,23,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,2.1280159118767102e-05
97,23,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.0311496818580961
98,23,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.195533203305323
99,23,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.773295738296105
100,24,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0104445185390116
101,24,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.341780865448671
102,24,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.6475785401903511
103,24,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.000196054066431348
104,24,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,2.1755535493193603e-08
105,25,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,2.1554847083309401e-16
106,25,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,1.74662697275014e-11
107,25,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.000151121751691274
108,25,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0173645611609085
109,25,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.982484317069934
110,26,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,6.15279454623703e-35
111,26,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,1.08132632130246e-26
112,26,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,1.37140879742651e-13
113,26,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,7.51713877949889e-09
114,26,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.9999999924827242
115,27,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.35085246521312796
116,27,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.6012300993317901
117,27,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.0479174300677009
118,27,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,5.38737571892301e-09
119,27,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,4.87185648599124e-15
120,28,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.5986941476062521
121,28,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.379024307609128
122,28,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.0222814875386266
123,28,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,5.7244676690944e-08
124,28,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,1.3169848529487198e-12
125,29,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.239590543487751
126,29,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.17487925925774697
127,29,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.36876102184486403
128,29,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.11556069018906201
129,29,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.10120848522057599
130,30,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.523242173075028
131,30,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.40299135887611603
132,30,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.0737503090824699
133,30,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,1.61403554824076e-05
134,30,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,1.8610904424765602e-08
135,31,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0112579247824447
136,31,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.0709883479005651
137,31,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.570499245644684
138,31,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.247714121291388
139,31,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0995403603809179
140,32,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0945841013816693
141,32,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.166345159332103
142,32,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.48527755290335
143,32,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.16288114933554398
144,32,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0909120370473342
145,33,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,3.4087601440573593e-40
146,33,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,7.12840000445314e-26
147,33,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,4.3313415169184506e-07
148,33,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0156423419908832
149,33,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.9843572248749649
150,34,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0414103015837317
151,34,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.277292884697209
152,34,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.662651869946902
153,34,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0182347122533433
154,34,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.000410231518814907
155,35,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.9762201909677041
156,35,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.0174833133066277
157,35,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.00608288048035502
158,35,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.000186483318052117
159,35,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,2.71319272615349e-05
160,36,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.17909452354697
161,36,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.37266842793169297
162,36,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.434940891631719
163,36,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0127515136580686
164,36,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0005446432315498019
165,37,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0177157547080013
166,37,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.18026635024065804
167,37,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.7522145412631871
168,37,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0478259727949914
169,37,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0019773809931620603
170,38,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,6.94629705653255e-16
171,38,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,6.73021989264586e-10
172,38,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.0134630089709881
173,38,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.373217340565516
174,38,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.613319649790473
175,39,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,9.416294655252479e-06
176,39,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.00553577310189392
177,39,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.820097679983265
178,39,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.170626773818581
179,39,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0037303568016053795
180,40,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.00039409337675142003
181,40,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.00851152722412872
182,40,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.337613136393154
183,40,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.376775226412098
184,40,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.276706016593868
185,41,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.697354500223514
186,41,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.142921010575864
187,41,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.132973030262259
188,41,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0187661133682939
189,41,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.00798534557006835
190,42,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.10645585791500999
191,42,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.25057890724153004
192,42,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.56304976719326
193,42,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0687544533279454
194,42,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0111610143222552
195,44,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,8.008484021628499e-49
196,44,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,6.444742334071638e-25
197,44,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.0737033325202887
198,44,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.9246961460820601
199,44,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.00160052139765088
200,45,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,1.49017667539374e-06
201,45,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.0715702504505798
202,45,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.928427891493612
203,45,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,3.6787913263025997e-07
204,45,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,2.2204460500960203e-16
205,46,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.000252832781703579
206,46,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.0267776835967692
207,46,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.8532576185865308
208,46,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.116524108889577
209,46,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.00318775614541947
210,47,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.15153396558215804
211,47,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.286866115077817
212,47,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.49660930618484295
213,47,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0553711688414111
214,47,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.00961944431377157
215,48,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0010861759365991801
216,48,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.058800583874156
217,48,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.867115032618995
218,48,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0714783472588163
219,48,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0015198603114333301
220,49,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0
221,49,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,2.55981661474796e-09
222,49,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.999674546191899
223,49,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.000325451248284647
224,49,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,1.11022302462516e-16
225,50,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,4.42423508612669e-36
226,50,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,2.89948870993551e-19
227,50,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.0432182507826979
228,50,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.9264648308542339
229,50,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.0303169183630677
230,51,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0061023811942988605
231,51,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.20360761700247199
232,51,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.784913135084746
233,51,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.0053661368354134
234,51,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,1.07298830695942e-05
235,53,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0055502713305759606
236,53,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.0358719735248162
237,53,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.40097643897461294
238,53,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.30303590929431895
239,53,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.254565406875676
240,54,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.000607699122319772
241,54,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.00586452391886097
242,54,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.1557418645384
243,54,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.24471514682694603
244,54,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.593070765593473
245,55,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.0149767842246963
246,55,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.139339686412065
247,55,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.7466578987732959
248,55,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.091676560974885
249,55,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.00734906961505732
250,56,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,0.00064050127270515
251,56,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.04231530791120299
252,56,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.8522941509388091
253,56,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.10168657458931402
254,56,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,0.00306346528796905
255,US,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_decrease,9.052236464012829e-07
256,US,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,decrease,0.0144708371331834
257,US,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,stable,0.9841526506503699
258,US,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,increase,0.00137559520658392
259,US,2023-01-07,2022-12-26,2 wk flu hosp rate change,category,large_increase,1.17862160031734e-08
