,location,target_end_date,forecast_date,target,type,type_id,value
97,23,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
98,23,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
99,23,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
100,24,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
101,24,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
102,24,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
103,24,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
104,24,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
105,25,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
106,25,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
107,25,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
108,25,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
109,25,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
110,26,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
111,26,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
112,26,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
113,26,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
114,26,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
115,27,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
116,27,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
117,27,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
118,27,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
119,27,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
120,28,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
121,28,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
122,28,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
123,28,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
124,28,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
125,29,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
126,29,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
127,29,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
128,29,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
129,29,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
130,30,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
131,30,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
132,30,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
133,30,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
134,30,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
135,31,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
136,31,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
137,31,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
138,31,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
139,31,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
140,32,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
141,32,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
142,32,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
143,32,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
144,32,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
145,33,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
146,33,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
147,33,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
148,33,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
149,33,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
150,34,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
151,34,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
152,34,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
153,34,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
154,34,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
155,35,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
156,35,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
157,35,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
158,35,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
159,35,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
160,36,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
161,36,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
162,36,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
163,36,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
164,36,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
165,37,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
166,37,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
167,37,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
168,37,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
169,37,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
170,38,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
171,38,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
172,38,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
173,38,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
174,38,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
175,39,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
176,39,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
177,39,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
178,39,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
179,39,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
180,40,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
181,40,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
182,40,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
183,40,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
184,40,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
185,41,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
186,41,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
187,41,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
188,41,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
189,41,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
190,42,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
191,42,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
192,42,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
193,42,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
194,42,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
195,44,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
196,44,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
197,44,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
198,44,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
199,44,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
200,45,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
201,45,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
202,45,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
203,45,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
204,45,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
205,46,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
206,46,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
207,46,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
208,46,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
209,46,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
210,47,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
211,47,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
212,47,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
213,47,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
214,47,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
215,48,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
216,48,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
217,48,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
218,48,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
219,48,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
220,49,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
221,49,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
222,49,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
223,49,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
224,49,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
225,50,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
226,50,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
227,50,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
228,50,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
229,50,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
230,51,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
231,51,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
232,51,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
233,51,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
234,51,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
235,53,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
236,53,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
237,53,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
238,53,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
239,53,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
240,54,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
241,54,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
242,54,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
243,54,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
244,54,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
245,55,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
246,55,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
247,55,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
248,55,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
249,55,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
250,56,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
251,56,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
252,56,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
253,56,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
254,56,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
255,US,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_decrease,0
256,US,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,decrease,0
257,US,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,stable,1
258,US,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,increase,0
259,US,2023-05-20,2023-05-08,2 wk flu hosp rate change,category,large_increase,0
