"","forecast_date","target","target_end_date","location","type","quantile","value"
"115",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"15","quantile","0.8",6.39289575951671
"116",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"15","quantile","0.85",6.58063728410234
"117",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"15","quantile","0.9",6.8168589914075
"118",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"15","quantile","0.95",7.16697514597299
"119",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"15","quantile","0.975",7.47064869584342
"120",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"15","quantile","0.99",7.82373482475228
"121",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","point",NA,5.95398573349958
"122",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.45",5.79385193573833
"123",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.4",5.63113837596064
"124",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.35",5.46296099769009
"125",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.3",5.28572737283813
"126",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.25",5.09446442521297
"127",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.2",4.88148406308564
"128",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.15",4.63322943938147
"129",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.1",4.32086843567049
"130",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.05",3.85790237423979
"131",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.025",3.4563483599194
"132",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.01",2.98945503804564
"133",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.5",5.95398573349958
"134",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.55",6.11411953126082
"135",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.6",6.27683309103851
"136",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.65",6.44501046930906
"137",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.7",6.62224409416102
"138",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.75",6.81350704178618
"139",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.8",7.02648740391351
"140",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.85",7.27474202761768
"141",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.9",7.58710303132866
"142",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.95",8.05006909275936
"143",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.975",8.45162310707975
"144",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"15","quantile","0.99",8.91851642895351
"145",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","point",NA,5.26454444968469
"146",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.45",5.0844287744628
"147",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.4",4.90141142836317
"148",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.35",4.71224847545918
"149",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.3",4.51289921591168
"150",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.25",4.29777002121289
"151",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.2",4.05821346119947
"152",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.15",3.77898103306397
"153",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.1",3.42764287782783
"154",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.05",2.90690680633505
"155",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.025",2.45524592375725
"156",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.01",1.9300925388905
"157",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.5",5.26454444968469
"158",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.55",5.44466012490658
"159",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.6",5.62767747100621
"160",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.65",5.8168404239102
"161",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.7",6.01618968345771
"162",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.75",6.23131887815649
"163",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.8",6.47087543816991
"164",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.85",6.75010786630541
"165",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.9",7.10144602154155
"166",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.95",7.62218209303433
"167",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.975",8.07384297561214
"168",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"15","quantile","0.99",8.59899636047888
"169",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","point",NA,5.23912756945332
"170",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.45",5.05574135906908
"171",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.4",4.86940078935217
"172",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.35",4.67680302108231
"173",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.3",4.47383398351085
"174",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.25",4.25479847918718
"175",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.2",4.010892058164
"176",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.15",3.72658933576587
"177",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.1",3.36887159258349
"178",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.05",2.83868001073592
"179",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.025",2.3788178830632
"180",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.01",1.84412877839462
"181",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.5",5.23912756945332
"182",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.55",5.42251377983756
"183",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.6",5.60885434955446
"184",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.65",5.80145211782432
"185",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.7",6.00442115539579
"186",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.75",6.22345665971945
"187",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.8",6.46736308074264
"188",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.85",6.75166580314077
"189",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.9",7.10938354632315
"190",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.95",7.63957512817072
"191",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.975",8.09943725584343
"192",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"15","quantile","0.99",8.63412636051201
"193",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","point",NA,102
"194",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.45",100.429250378289
"195",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.4",98.8331959160753
"196",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.35",97.1835469538202
"197",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.3",95.4450654272298
"198",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.25",93.5689705189115
"199",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.2",91.4798498715502
"200",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.15",89.0447246092822
"201",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.1",85.9807809866634
"202",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.05",81.4395549867559
"203",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.025",77.5007186829376
"204",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.01",72.9209702540267
"205",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.5",102
"206",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.55",103.570749621711
"207",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.6",105.166804083925
"208",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.65",106.81645304618
"209",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.7",108.55493457277
"210",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.75",110.431029481089
"211",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.8",112.52015012845
"212",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.85",114.955275390718
"213",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.9",118.019219013337
"214",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.95",122.560445013244
"215",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.975",126.499281317062
"216",2022-11-06,"1 wk ahead inc flu hosp",2022-11-11,"18","quantile","0.99",131.079029745973
"217",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","point",NA,102
"218",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.45",99.7786245818839
"219",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.4",97.5214627151352
"220",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.35",95.1885067795593
"221",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.3",92.7299226267201
"222",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.25",90.0767237630772
"223",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.2",87.1222610101453
"224",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.15",83.6784738381685
"225",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.1",79.3454032127145
"226",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.05",72.9231398138439
"227",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.025",67.3527840930165
"228",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.01",60.8760417525938
"229",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.5",102
"230",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.55",104.221375418116
"231",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.6",106.478537284865
"232",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.65",108.811493220441
"233",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.7",111.27007737328
"234",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.75",113.923276236923
"235",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.8",116.877738989855
"236",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.85",120.321526161831
"237",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.9",124.654596787286
"238",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.95",131.076860186156
"239",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.975",136.647215906983
"240",2022-11-06,"2 wk ahead inc flu hosp",2022-11-18,"18","quantile","0.99",143.123958247406
"241",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","point",NA,102
"242",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.45",99.279381849227
"243",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.4",96.5149344290258
"244",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.35",93.6576586117466
"245",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.3",90.6465202796722
"246",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.25",87.3970285786436
"247",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.2",83.7785654742728
"248",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.15",79.5608047972301
"249",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.1",74.2538987713277
"250",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.05",66.3882646108351
"251",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.025",59.5660000099249
"252",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.01",51.6336430451675
"253",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.5",102
"254",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.55",104.720618150773
"255",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.6",107.485065570974
"256",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.65",110.342341388253
"257",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.7",113.353479720328
"258",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.75",116.602971421356
"259",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.8",120.221434525727
"260",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.85",124.43919520277
"261",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.9",129.746101228672
"262",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.95",137.611735389165
"263",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.975",144.433999990075
"264",2022-11-06,"3 wk ahead inc flu hosp",2022-11-25,"18","quantile","0.99",152.366356954833
"265",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"18","point",NA,102
"266",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"18","quantile","0.45",98.8585007565781
"267",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"18","quantile","0.4",95.6663918321506
"268",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"18","quantile","0.35",92.3670939076403
"269",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"18","quantile","0.3",88.8901308544596
"270",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"18","quantile","0.25",85.1379410378229
"271",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"18","quantile","0.2",80.9596997431005
"272",2022-11-06,"4 wk ahead inc flu hosp",2022-12-02,"18","quantile","0.15",76.0894492185645
