location,quantile,forecast_date,value,target_end_date,target,type
01,0.75,2022-12-12,181.42559136603745,2022-12-31,3 wk ahead inc flu hosp,quantile
01,0.8,2022-12-12,192.8755653828233,2022-12-31,3 wk ahead inc flu hosp,quantile
01,0.85,2022-12-12,214.51648944432011,2022-12-31,3 wk ahead inc flu hosp,quantile
01,0.9,2022-12-12,267.75403988804857,2022-12-31,3 wk ahead inc flu hosp,quantile
01,0.95,2022-12-12,321.0979649158028,2022-12-31,3 wk ahead inc flu hosp,quantile
01,0.975,2022-12-12,374.13395171604037,2022-12-31,3 wk ahead inc flu hosp,quantile
01,0.99,2022-12-12,415.81009965139896,2022-12-31,3 wk ahead inc flu hosp,quantile
01,0.01,2022-12-12,3.3633381464609435,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.025,2022-12-12,4.995549530194618,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.05,2022-12-12,7.476921755389171,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.1,2022-12-12,13.68609095474324,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.15,2022-12-12,83.1304919870876,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.2,2022-12-12,102.7931793275418,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.25,2022-12-12,107.97097796918838,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.3,2022-12-12,112.31391862282862,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.35,2022-12-12,115.81100879946574,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.4,2022-12-12,118.5348220322934,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.45,2022-12-12,125.83618648737206,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.5,2022-12-12,132.89057159338904,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.55,2022-12-12,141.51004810563674,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.6,2022-12-12,150.53195586730567,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.65,2022-12-12,158.0781160427094,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.7,2022-12-12,169.73826880206948,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.75,2022-12-12,183.2475340007115,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.8,2022-12-12,198.31844023006255,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.85,2022-12-12,219.53409037134216,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.9,2022-12-12,245.3506145817313,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.95,2022-12-12,274.9154296046385,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.975,2022-12-12,291.63151187090983,2023-01-07,4 wk ahead inc flu hosp,quantile
01,0.99,2022-12-12,318.3663915987179,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.01,2022-12-12,3.1843308074956314,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.025,2022-12-12,3.5886439840778803,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.05,2022-12-12,4.649440190710283,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.1,2022-12-12,5.802301429998639,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.15,2022-12-12,6.888893358175481,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.2,2022-12-12,7.602515241617104,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.25,2022-12-12,8.777051683784704,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.3,2022-12-12,10.306109847565864,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.35,2022-12-12,10.8289915600647,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.4,2022-12-12,11.171106788646352,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.45,2022-12-12,12.113791904574324,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.5,2022-12-12,12.48224347874408,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.55,2022-12-12,12.853088804606363,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.6,2022-12-12,13.461959630971071,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.65,2022-12-12,14.568584477812555,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.7,2022-12-12,14.877003669126244,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.75,2022-12-12,15.698155000710797,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.8,2022-12-12,17.053442688831367,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.85,2022-12-12,18.068290628563847,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.9,2022-12-12,20.341812280763698,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.95,2022-12-12,24.993343512390165,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.975,2022-12-12,28.081928912525317,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.99,2022-12-12,31.34829434447542,2022-12-10,0 wk ahead inc flu hosp,quantile
02,0.01,2022-12-12,25.4096258301358,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.025,2022-12-12,29.87687314981899,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.05,2022-12-12,35.18782499168627,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.1,2022-12-12,44.5539404291674,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.15,2022-12-12,54.11722857824165,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.2,2022-12-12,62.03681215194419,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.25,2022-12-12,71.68108969045322,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.3,2022-12-12,78.69632707478516,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.35,2022-12-12,89.19490755988711,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.4,2022-12-12,95.78919907020882,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.45,2022-12-12,99.69540542747582,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.5,2022-12-12,104.67336566503648,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.55,2022-12-12,108.56087708239016,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.6,2022-12-12,113.90927387739204,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.65,2022-12-12,118.88646418819796,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.7,2022-12-12,124.0006641150276,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.75,2022-12-12,131.18806853658626,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.8,2022-12-12,140.89868053364137,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.85,2022-12-12,151.00418857217244,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.9,2022-12-12,167.48603045276775,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.95,2022-12-12,195.63958751020667,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.975,2022-12-12,216.78257935863093,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.99,2022-12-12,234.15835939480775,2022-12-17,1 wk ahead inc flu hosp,quantile
02,0.01,2022-12-12,19.185638059340395,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.025,2022-12-12,25.758209876290824,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.05,2022-12-12,35.12674508133717,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.1,2022-12-12,48.34148629697838,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.15,2022-12-12,59.166950341748574,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.2,2022-12-12,66.88065570621967,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.25,2022-12-12,71.87908968029754,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.3,2022-12-12,79.9273762873008,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.35,2022-12-12,88.78488068845591,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.4,2022-12-12,99.38351925823711,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.45,2022-12-12,106.77614355435294,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.5,2022-12-12,111.26385236184716,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.55,2022-12-12,117.83025908667268,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.6,2022-12-12,127.30912748349834,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.65,2022-12-12,134.0268812834302,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.7,2022-12-12,143.8647588310647,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.75,2022-12-12,152.55059847214338,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.8,2022-12-12,164.65028535764858,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.85,2022-12-12,183.47260893060664,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.9,2022-12-12,202.87125315197497,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.95,2022-12-12,232.6632804457695,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.975,2022-12-12,263.9860032810846,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.99,2022-12-12,292.95720840347803,2022-12-24,2 wk ahead inc flu hosp,quantile
02,0.01,2022-12-12,22.863443027189785,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.025,2022-12-12,25.545277432631188,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.05,2022-12-12,30.076119209390356,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.1,2022-12-12,38.26709898110826,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.15,2022-12-12,48.97890926733303,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.2,2022-12-12,56.54814152101354,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.25,2022-12-12,63.61607124437083,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.3,2022-12-12,70.25977862236287,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.35,2022-12-12,75.81929488152008,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.4,2022-12-12,82.74203173454598,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.45,2022-12-12,89.79008865700837,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.5,2022-12-12,104.17797211301456,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.55,2022-12-12,117.3419563596922,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.6,2022-12-12,131.7313900113458,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.65,2022-12-12,146.24368653648847,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.7,2022-12-12,155.77438914499783,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.75,2022-12-12,170.74783956699244,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.8,2022-12-12,182.51909340417072,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.85,2022-12-12,215.36232827683605,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.9,2022-12-12,233.9912377519659,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.95,2022-12-12,263.44507893119004,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.975,2022-12-12,288.39806053185293,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.99,2022-12-12,320.4183622479291,2022-12-31,3 wk ahead inc flu hosp,quantile
02,0.01,2022-12-12,14.89634318070756,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.025,2022-12-12,16.58887597333287,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.05,2022-12-12,19.77532535412711,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.1,2022-12-12,24.54960054780295,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.15,2022-12-12,30.082039013107178,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.2,2022-12-12,37.23338774621022,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.25,2022-12-12,45.135162779466015,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.3,2022-12-12,56.0419759976866,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.35,2022-12-12,64.22841767261512,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.4,2022-12-12,73.99313911344382,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.45,2022-12-12,87.09632140006369,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.5,2022-12-12,100.96777341549524,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.55,2022-12-12,114.9793270663344,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.6,2022-12-12,122.29384880416748,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.65,2022-12-12,133.69370317668816,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.7,2022-12-12,144.75885078812556,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.75,2022-12-12,156.830038414319,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.8,2022-12-12,171.2873119329958,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.85,2022-12-12,201.87974880147664,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.9,2022-12-12,230.7654319230123,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.95,2022-12-12,260.11895589514563,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.975,2022-12-12,287.5576301398819,2023-01-07,4 wk ahead inc flu hosp,quantile
02,0.99,2022-12-12,326.5940391708196,2023-01-07,4 wk ahead inc flu hosp,quantile
04,0.01,2022-12-12,68.4801484861707,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.025,2022-12-12,75.24754998632659,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.05,2022-12-12,77.03688245739804,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.1,2022-12-12,86.93506464212433,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.15,2022-12-12,91.18106006575226,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.2,2022-12-12,93.95707223042444,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.25,2022-12-12,99.01888953617517,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.3,2022-12-12,102.1437558201106,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.35,2022-12-12,103.08689408795124,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.4,2022-12-12,107.36936366216484,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.45,2022-12-12,112.10894282731854,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.5,2022-12-12,113.64574388082042,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.55,2022-12-12,114.86292575568746,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.6,2022-12-12,116.91234426791203,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.65,2022-12-12,119.69432665648114,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.7,2022-12-12,123.10367415220163,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.75,2022-12-12,125.70069513603482,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.8,2022-12-12,127.88224711148573,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.85,2022-12-12,136.75103842219224,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.9,2022-12-12,141.1390712254647,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.95,2022-12-12,157.30229774787776,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.975,2022-12-12,162.54718018248104,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.99,2022-12-12,168.87854498907274,2022-12-10,0 wk ahead inc flu hosp,quantile
04,0.01,2022-12-12,512.8678663449631,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.025,2022-12-12,557.8272432337799,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.05,2022-12-12,594.4589040806934,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.1,2022-12-12,637.6494297718374,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.15,2022-12-12,677.7824010475088,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.2,2022-12-12,712.971340870763,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.25,2022-12-12,753.8288175775541,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.3,2022-12-12,795.1673301903459,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.35,2022-12-12,830.87133901874,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.4,2022-12-12,868.4992404711429,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.45,2022-12-12,902.330678010842,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.5,2022-12-12,928.1684951422934,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.55,2022-12-12,951.0809186736288,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.6,2022-12-12,969.1366085867098,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.65,2022-12-12,987.0316934889594,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.7,2022-12-12,1017.8315473580346,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.75,2022-12-12,1064.3266110508343,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.8,2022-12-12,1117.8767667750592,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.85,2022-12-12,1193.420295193658,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.9,2022-12-12,1286.1505177564568,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.95,2022-12-12,1398.8839237029763,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.975,2022-12-12,1497.8883391421132,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.99,2022-12-12,1549.9512714802815,2022-12-17,1 wk ahead inc flu hosp,quantile
04,0.01,2022-12-12,415.781332281809,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.025,2022-12-12,444.7901601792088,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.05,2022-12-12,471.4926721791698,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.1,2022-12-12,507.2940658581541,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.15,2022-12-12,540.2593873865992,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.2,2022-12-12,579.6870861879645,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.25,2022-12-12,638.0904761899599,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.3,2022-12-12,701.6761772778467,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.35,2022-12-12,807.6941560940498,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.4,2022-12-12,874.1680321046622,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.45,2022-12-12,919.6354021151542,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.5,2022-12-12,973.601188169115,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.55,2022-12-12,998.7970927672776,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.6,2022-12-12,1028.858847247579,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.65,2022-12-12,1073.6165602378228,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.7,2022-12-12,1168.8115694217386,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.75,2022-12-12,1243.5603719481685,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.8,2022-12-12,1307.666297160623,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.85,2022-12-12,1411.5465085330638,2022-12-24,2 wk ahead inc flu hosp,quantile
04,0.9,2022-12-12,1528.438845684804,2022-12-24,2 wk ahead inc flu hosp,quantile
