forecast_date,target,target_end_date,type,quantile,value,location
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.15,882.117928312328,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.2,1005.3671781655391,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.25,1131.545651352837,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.3,1170.0876328377674,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.35,1230.9367490337625,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.4,1237.879792339084,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.45,1252.9849034386862,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.5,1259.7983554764023,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.55,1261.9128630381153,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.6,1268.799920533669,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.65,1311.0710746970447,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.7,1438.1024275682637,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.75,1534.6225378142149,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.8,1759.2303438138933,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.85,1992.6993973561348,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.9,2588.6236031611206,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.95,3201.649951687797,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.975,4743.82090809563,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.99,14533.159840566337,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.01,54.51427881317605,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.025,112.93595324549517,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.05,254.65605744896496,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.1,458.9341622007658,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.15,566.1941642997044,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.2,666.5166898600979,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.25,729.5666871475332,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.3,812.5573040739359,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.35,870.6590793866711,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.4,920.416499515178,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.45,952.2193181333148,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.5,963.0162482573247,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.55,999.0693508106555,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.6,1058.574150891102,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.65,1142.4259562318484,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.7,1243.12477423779,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.75,1385.7742806194155,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.8,1588.4154442221402,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.85,1819.1685332678048,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.9,2302.650663532301,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.95,3478.1988059932323,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.975,6327.289236316038,06
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.99,11325.456051758469,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.01,35.365543521271064,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.025,60.642976309822586,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.05,105.02216708887282,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.1,212.90601658943328,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.15,336.7894691210863,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.2,394.72925732250496,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.25,448.5809218951622,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.3,520.4437500665817,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.35,579.7436409478689,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.4,636.3314689972772,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.45,685.8851540841428,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.5,730.6707575589837,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.55,793.5458839547358,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.6,868.6314803523278,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.65,973.0712302716926,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.7,1084.9670343139992,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.75,1243.4449022617068,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.8,1403.966560149303,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.85,1650.154308118814,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.9,2243.8424413080297,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.95,3833.4997928284224,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.975,7939.435680313302,06
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.99,20831.97099062497,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.01,10.526414245643384,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.025,32.01842726027228,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.05,63.56497235481988,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.1,121.8202146745291,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.15,196.09774415185188,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.2,244.24882068305226,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.25,290.5957627655702,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.3,332.9265092546778,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.35,365.8809272705038,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.4,411.773399536472,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.45,452.4737763527561,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.5,506.51765693295886,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.55,565.6516064265693,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.6,633.0023179752716,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.65,706.2285829876593,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.7,788.0226125241396,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.75,927.2795478829661,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.8,1099.492319743088,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.85,1340.1402341877206,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.9,1823.1820916244164,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.95,3737.2968401515204,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.975,7503.163228701363,06
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.99,22601.616001162198,06
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.01,36.9798012482364,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.025,52.78231039904828,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.05,101.69502616602311,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.1,157.3572513951731,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.15,222.1532192787186,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.2,242.82178763601422,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.25,278.0552629502219,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.3,280.6802211025433,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.35,282.2275527754121,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.4,284.48286022226984,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.45,286.1631745321669,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.5,299.05433664090145,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.55,318.2373884425894,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.6,347.902780445829,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.65,364.37140582722907,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.7,399.17364193926636,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.75,441.91070226666244,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.8,482.4435492494988,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.85,546.1959676165765,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.9,633.5467564975297,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.95,863.8655526689332,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.975,1693.6008372669407,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.99,1895.0816504896661,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.01,27.85214481001766,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.025,38.40978569767861,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.05,56.077688850829695,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.1,92.4903933092324,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.15,132.76800633642029,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.2,160.30339817239508,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.25,182.3614566509897,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.3,207.33834781955204,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.35,215.62575869483305,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.4,223.6592832341736,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.45,236.20537478648635,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.5,257.0710441167965,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.55,278.36431790845285,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.6,311.24792697718703,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.65,346.9881261639797,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.7,381.61599965274445,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.75,430.9232315046914,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.8,494.92718824491595,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.85,618.4350526332865,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.9,767.1174305204402,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.95,1117.5381855591306,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.975,1583.4746281674497,08
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.99,2403.620169906348,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.01,18.56631681216403,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.025,24.878887182582055,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.05,38.08173275120397,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.1,60.642719960326744,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.15,85.34006571249108,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.2,112.53037030747392,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.25,132.13943615537463,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.3,150.70261164069285,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.35,171.08200731195302,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.4,193.99332742810947,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.45,211.42257895298212,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.5,232.4534407623825,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.55,267.33300931065025,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.6,298.62195478676864,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.65,341.2361447060781,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.7,391.70212671613797,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.75,464.04281317902496,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.8,547.1406501136914,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.85,680.453222893645,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.9,895.1264702965248,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.95,1397.637619574941,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.975,2052.521412209122,08
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.99,3720.7047323931683,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.01,8.722249642432441,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.025,16.193949382470716,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.05,26.81164016154775,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.1,43.91029520371934,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.15,62.84361050113671,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.2,80.82563183958345,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.25,98.90507644744082,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.3,121.60385662774158,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.35,136.2309649755486,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.4,156.76045306302763,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.45,176.6827033036244,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.5,210.79450492787794,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.55,243.6243946154165,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.6,285.2662664717785,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.65,319.3403652336314,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.7,373.29869372699363,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.75,426.14247027615994,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.8,509.8074943104581,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.85,628.7677018425816,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.9,840.0220136879403,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.95,1434.3389986123311,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.975,2239.0993129466574,08
2022-12-26,4 wk ahead inc flu hosp,2023-01-21,quantile,0.99,3387.8701260823714,08
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.01,21.308963450446694,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.025,64.82801114800317,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.05,105.89383656170145,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.1,161.45442509746073,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.15,197.0097392354868,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.2,226.0943248390115,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.25,238.95550502469496,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.3,245.16900485135102,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.35,245.7106674704297,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.4,247.11024686935457,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.45,249.22139148969245,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.5,254.92138144962465,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.55,263.5733856849597,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.6,286.10302260649723,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.65,309.852131382514,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.7,332.62245304514767,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.75,371.19815238064473,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.8,414.20372972917744,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.85,485.3883652616884,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.9,607.8882823533039,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.95,860.624669774839,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.975,1021.1526847867757,09
2022-12-26,1 wk ahead inc flu hosp,2022-12-31,quantile,0.99,1416.2919313662767,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.01,17.08045393055278,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.025,27.625161966974247,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.05,43.892469068186934,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.1,80.16813798593198,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.15,113.77885952406093,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.2,135.17516910446545,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.25,155.63932065777266,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.3,170.58015167248595,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.35,176.0621474375219,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.4,184.0210229392918,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.45,194.53005024581432,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.5,204.8499759243429,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.55,226.00883189126966,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.6,243.58322389160176,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.65,266.72794088852345,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.7,305.7439803614173,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.75,339.70126806832,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.8,402.38294389253167,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.85,457.24924872611916,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.9,564.2366406464163,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.95,861.0176983724709,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.975,1268.9772946269547,09
2022-12-26,2 wk ahead inc flu hosp,2023-01-07,quantile,0.99,2327.471426521881,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.01,11.774338042832362,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.025,17.034501237344596,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.05,32.668018466155665,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.1,52.660132349883774,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.15,73.37477166753811,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.2,90.15703337245674,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.25,106.47818128772802,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.3,118.75320208858982,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.35,127.90084641131054,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.4,140.95026009909316,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.45,152.80011892755817,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.5,167.45384681848657,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.55,184.7351499147756,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.6,208.14140182239112,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.65,235.2696220380076,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.7,264.50489081279477,09
2022-12-26,3 wk ahead inc flu hosp,2023-01-14,quantile,0.75,308.74205989799634,09
