forecast_date,target,target_end_date,type,quantile,value,location
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.5,56.260940629786475,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.55,60.233339624258534,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.6,67.40979919708519,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.65,74.00056357638715,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.7,82.14640566705614,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.75,90.22534135956747,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.8,99.89340203410192,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.85,114.01088788362685,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.9,135.22216068914733,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.95,204.42956162655926,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.975,291.76434864888824,08
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.99,474.7547268269116,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.01,2.726042001079869,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.025,4.841691824674357,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.05,8.30090266452786,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.1,15.150884210718745,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.15,20.27157457559171,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.2,23.984099395057086,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.25,27.81024224076392,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.3,31.215964830461125,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.35,33.861191463657775,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.4,37.90445657561794,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.45,42.0829200189362,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.5,46.187964218921216,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.55,52.095968649347896,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.6,57.62883970588728,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.65,64.88253441480879,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.7,71.57005571395284,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.75,81.10866141725771,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.8,96.36197638908703,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.85,119.10535911418938,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.9,147.61865631290303,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.95,223.66537167084743,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.975,319.04790027597113,08
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.99,441.6609912045867,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.01,2.449912251474193,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.025,3.6602746920578877,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.05,5.454079982964395,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.1,10.238593594473794,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.15,14.609263416736152,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.2,19.185492037749622,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.25,22.852303984060754,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.3,26.557034852402307,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.35,30.827391424131385,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.4,34.430025423611255,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.45,39.42941239662392,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.5,44.322513772525575,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.55,49.88245911354423,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.6,56.91582262232723,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.65,66.32695816672108,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.7,76.88551151677262,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.75,87.94371888029774,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.8,105.71042986904078,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.85,132.79950198265556,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.9,172.89105641053067,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.95,254.28049927889748,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.975,386.43576973871984,08
2023-01-23,4 wk ahead inc flu hosp,2023-02-18,quantile,0.99,518.9316921531026,08
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.01,2.3403814297610364,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.025,3.3156672943456993,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.05,9.156393605484057,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.1,16.727990581240523,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.15,20.349269543151383,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.2,22.416009786834035,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.25,24.070268447489997,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.3,24.484055410836,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.35,25.12065446140415,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.4,26.051793555463355,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.45,26.604921004145016,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.5,27.066721048223684,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.55,27.81004904270776,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.6,29.75694846760529,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.65,31.99280319842585,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.7,35.54639993153681,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.75,38.59818783615978,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.8,41.931188078273664,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.85,47.63692762375472,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.9,54.835259974894186,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.95,73.61797531897325,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.975,100.54318832190324,09
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,quantile,0.99,157.9475194390465,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.01,2.130250274719324,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.025,2.9708516358493577,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.05,4.914946947306468,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.1,8.813180925574024,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.15,12.165623762571514,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.2,14.022197297483252,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.25,15.468328531830917,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.3,16.50807597987098,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.35,17.33855852239337,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.4,18.397438482197956,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.45,19.69006835841397,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.5,21.252051737337798,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.55,22.79139148055313,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.6,25.14287847074698,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.65,27.505966486120975,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.7,30.207420894948832,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.75,33.65495861984967,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.8,37.39984518280146,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.85,42.64400398720683,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.9,54.55118902960371,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.95,78.67080263533181,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.975,110.55536735143384,09
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,quantile,0.99,160.7543856673617,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.01,0.804251363549931,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.025,1.6110723199041703,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.05,2.140991582661321,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.1,4.428578005006262,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.15,6.071904268500251,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.2,7.5556340383661675,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.25,8.585075310497587,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.3,9.44262016814387,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.35,10.649511642108683,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.4,11.645559003501333,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.45,12.742469143343103,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.5,13.934122979173388,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.55,15.16704615010553,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.6,16.541381783330323,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.65,18.190068963166127,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.7,20.589289660930074,09
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,quantile,0.75,23.10903145873216,09
