"target","location","forecast_date","target_end_date","quantile","value","type"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.450",3.05,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.450",2.05,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.450",5.05,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.500",2.5,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.500",7.5,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.500",4.5,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.500",7.5,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.550",3.95,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.550",14.8,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.550",7.90000000000001,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.550",17.55,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.600",5.4,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.600",17.8,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.600",9.20000000000001,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.600",19.6,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.650",6,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.650",19,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.650",14.4,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.650",23.7,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.700",9.6,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.700",20.2,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.700",19,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.700",25.9,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.750",11,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.750",25.25,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.750",20.5,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.750",31,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.800",14.2,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.800",26.2,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.800",24,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.800",33.2,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.850",16.3,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.850",29.6,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.850",31.15,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.850",38,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.900",17.1,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.900",35.5,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.900",55,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.900",41.1000000000001,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.950",23.5,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.950",43.85,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.950",56.1,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.950",57.6,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.975",30.2,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.975",48.65,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.975",57.825,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.975",66.85,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-08,2023-05-13,"0.990",33.68,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-08,2023-05-20,"0.990",51.26,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-08,2023-05-27,"0.990",59.13,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-08,2023-06-03,"0.990",72.94,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.050",0,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.100",0.9,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.150",3.7,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.150",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.200",5.8,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.200",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.200",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.250",7,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.250",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.250",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.250",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.300",9.1,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.300",0.699999999999999,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.300",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.300",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.350",11,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.350",1.3,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.350",2.15,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.350",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.400",11.6,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.400",3,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.400",3,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.400",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.450",16.25,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.450",4.05,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.450",4.2,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.450",0.0500000000000007,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.500",22,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.500",9,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.500",8.5,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.500",1,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.550",23.95,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.550",13.95,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.550",11.85,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.550",1.95,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.600",27.4,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.600",21.8,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.600",13.4,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.600",6.60000000000002,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.650",28,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.650",25.55,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.650",19.95,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.650",15.4,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.700",31.6,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.700",29.4,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.700",25.3,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.700",30.1,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.750",34.5,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.750",35.75,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.750",26.75,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.750",40.25,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.800",36.8,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.800",45.4,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.800",44.2,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.800",48.8,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.850",42.6,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.850",47.65,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.850",58.1,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.850",67.15,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.900",48,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.900",76.1000000000001,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.900",74.4000000000001,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.900",84.3000000000003,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.950",49.1,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.950",99.7499999999999,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.950",96.35,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.950",142.1,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.975",59.8999999999999,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.975",115.125,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.975",140.85,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.975",166.375,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-08,2023-05-13,"0.990",75.56,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-08,2023-05-20,"0.990",121.65,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-08,2023-05-27,"0.990",199.14,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-08,2023-06-03,"0.990",203.35,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.050",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.100",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.150",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.150",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.200",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.200",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.200",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.250",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.250",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.250",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.250",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.300",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.300",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.300",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.300",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.350",1.15,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.350",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.350",0.15,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.350",1,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.400",2.6,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.400",1.2,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.400",1,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.400",1.6,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.450",4.1,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.450",3.1,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.450",4.05,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.450",2.15,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.500",6.5,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.500",7,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.500",7,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.500",5.5,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.550",7,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.550",9.95,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.550",10.9,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.550",9.80000000000001,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.600",9.80000000000001,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.600",15,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.600",20.8,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.600",15,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.650",14.85,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.650",22.25,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.650",32.2000000000001,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.650",20.95,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.700",23.6,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.700",33.1,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.700",42.6,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.700",29.6,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.750",25.75,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.750",41.75,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.750",59.0000000000001,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.750",33.25,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.800",27.6,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.800",45,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.800",84,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.800",57.8,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.850",33.25,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.850",54.3,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.850",91.25,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.850",74,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.900",41.4,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.900",61.2,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.900",94.7,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.900",94.0000000000002,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.950",46.1,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.950",73.4499999999999,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.950",110.9,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.950",144.65,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.975",50.575,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.975",91.8999999999999,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.975",128.075,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.975",179.95,"quantile"
"1 wk ahead inc flu hosp","05",2023-05-08,2023-05-13,"0.990",56.23,"quantile"
"2 wk ahead inc flu hosp","05",2023-05-08,2023-05-20,"0.990",107.56,"quantile"
"3 wk ahead inc flu hosp","05",2023-05-08,2023-05-27,"0.990",142.43,"quantile"
"4 wk ahead inc flu hosp","05",2023-05-08,2023-06-03,"0.990",205.18,"quantile"
"1 wk ahead inc flu hosp","04",2023-05-08,2023-05-13,"0.010",1.58,"quantile"
"2 wk ahead inc flu hosp","04",2023-05-08,2023-05-20,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","04",2023-05-08,2023-05-27,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","04",2023-05-08,2023-06-03,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","04",2023-05-08,2023-05-13,"0.025",2.45,"quantile"
"2 wk ahead inc flu hosp","04",2023-05-08,2023-05-20,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","04",2023-05-08,2023-05-27,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","04",2023-05-08,2023-06-03,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","04",2023-05-08,2023-05-13,"0.050",4.35,"quantile"
"2 wk ahead inc flu hosp","04",2023-05-08,2023-05-20,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","04",2023-05-08,2023-05-27,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","04",2023-05-08,2023-06-03,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","04",2023-05-08,2023-05-13,"0.100",8.7,"quantile"
"2 wk ahead inc flu hosp","04",2023-05-08,2023-05-20,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","04",2023-05-08,2023-05-27,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","04",2023-05-08,2023-06-03,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","04",2023-05-08,2023-05-13,"0.150",16.9,"quantile"
"2 wk ahead inc flu hosp","04",2023-05-08,2023-05-20,"0.150",0.700000000000001,"quantile"
"3 wk ahead inc flu hosp","04",2023-05-08,2023-05-27,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","04",2023-05-08,2023-06-03,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","04",2023-05-08,2023-05-13,"0.200",26,"quantile"
"2 wk ahead inc flu hosp","04",2023-05-08,2023-05-20,"0.200",3.6,"quantile"
"3 wk ahead inc flu hosp","04",2023-05-08,2023-05-27,"0.200",0.800000000000001,"quantile"
"4 wk ahead inc flu hosp","04",2023-05-08,2023-06-03,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","04",2023-05-08,2023-05-13,"0.250",30,"quantile"
