"forecast_date","target_end_date","target","location","type","quantile","value"
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.05,1.74373459306701
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.1,2.41820957450861
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.15,2.90633882710806
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.2,3.52174204940903
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.25,3.9686503767133
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.3,4.1487471324163
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.35,4.7713095692888
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.4,5.15016809785155
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.45,6.45890644620928
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.5,6.88900179073931
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.55,7.56332117992964
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.6,8.16774797227645
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.65,9.13579331924047
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.7,10.0541126001372
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.75,11.67329522961
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.8,12.8115012297911
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.85,15.0938289222599
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.9,24.2643425802856
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.95,31.6253514035341
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.975,33.7967440720267
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","01","quantile",0.99,41.6864865170867
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.01,0.318474022395419
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.025,0.473571843625776
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.05,0.915796307561275
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.1,1.34172177298291
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.15,1.44768786198225
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.2,1.67558119467231
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.25,2.1523234431232
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.3,2.697147686791
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.35,3.32924637658693
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.4,3.6746692432242
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.45,4.21535702834056
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.5,4.81339711194346
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.55,5.89438911973559
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.6,6.32034043979925
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.65,6.87819274309817
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.7,8.41954939853736
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.75,9.87652340001089
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.8,12.7979259819033
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.85,16.0748527781033
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.9,22.875867230648
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.95,29.7386734254491
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.975,35.9056117949501
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","05","quantile",0.99,37.7492646980094
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.01,7.41827206347767
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.025,8.6783569048083
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.05,11.5712586862165
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.1,18.863637693337
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.15,25.9319544150633
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.2,33.2779030721565
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.25,42.9397373060091
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.3,53.1286950531828
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.35,62.2337560559115
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.4,66.9676095078569
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.45,73.7553278629073
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.5,79.1808024891009
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.55,84.6781998096035
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.6,100.796242269298
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.65,112.898829992458
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.7,125.062878421962
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.75,146.04220710301
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.8,156.202345475341
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.85,180.163897771258
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.9,188.948934577096
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.95,210.019954173957
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.975,243.788556069967
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","04","quantile",0.99,275.3455529409
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.01,1.58478553110764
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.025,2.75075089664148
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.05,4.83414577854604
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.1,6.2862526642551
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.15,8.28205038616553
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.2,10.9564942094028
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.25,12.5273799138705
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.3,14.4210975935931
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.35,15.6310651422719
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.4,17.7362588802936
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.45,21.5325983372167
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.5,24.9914105496717
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.55,25.9487723571078
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.6,30.5694205623863
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.65,32.2746711650194
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.7,34.3535646733548
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.75,46.5932626201419
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.8,55.0942157032651
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.85,62.6952235397157
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.9,71.121963512808
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.95,94.4694696700579
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.975,125.818477919865
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","06","quantile",0.99,152.512765958303
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.01,0.578380137766363
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.025,0.881451014253071
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.05,0.888774429643953
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.1,1.38099412692797
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.15,1.64190197647458
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.2,2.23802563683688
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.25,3.04396616431006
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.3,3.80419515929296
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.35,4.37027877413894
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.4,5.13987044687184
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.45,6.30836782687601
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.5,6.94125523261691
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.55,7.63853114189103
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.6,8.02643759546637
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.65,8.66398517567583
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.7,9.6201254256169
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.75,11.9810936512896
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.8,14.8124080880192
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.85,17.2335366375573
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.9,21.1221818023817
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.95,33.1716498944809
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.975,41.9417194545079
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","08","quantile",0.99,104.095007741638
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.01,0.582366502468713
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.025,0.790991445067496
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.05,0.986073807342522
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.1,1.45095731955914
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.15,1.65125571190243
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.2,1.93029294081128
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.25,2.46286763144903
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.3,2.78316032664542
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.35,3.19729856096514
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.4,3.88294146984013
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.45,4.33095268990267
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.5,4.48984275816439
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.55,4.96993969421238
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.6,5.22286906256679
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.65,6.36346295489269
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.7,7.02851579745186
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.75,8.1799210885548
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.8,8.93305729676391
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.85,10.3856581221008
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.9,15.6846670670067
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.95,21.4380250439509
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.975,26.1996735411915
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","09","quantile",0.99,34.9004954666556
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.01,0.0735709135747077
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.025,0.0778908691056711
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.05,0.10176464190699
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.1,0.142788783860426
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.15,0.229598878445932
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.2,0.258287599665269
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.25,0.303134236742509
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.3,0.334059187651223
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.35,0.384949625333171
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.4,0.408170275621678
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.45,0.448775234577145
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.5,0.556119154410951
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.55,0.624705653470777
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.6,0.679129839131609
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.65,0.73117030869046
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.7,0.79365308521449
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.75,0.887234541221711
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.8,1.04224177482362
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.85,1.3081534542297
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.9,1.50619745511611
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.95,2.25921839913623
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.975,3.15368813902092
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","11","quantile",0.99,3.62919999723462
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.01,0.11262075780519
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.025,0.147034382582373
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.05,0.176682441340784
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.1,0.229248207909321
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.15,0.277797593786736
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.2,0.316501742795933
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.25,0.339099006252253
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.3,0.395183771159025
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.35,0.44071754558515
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.4,0.455716899224766
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.45,0.516596852424455
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.5,0.588544822256661
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.55,0.622519144045067
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.6,0.748872328162511
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.65,0.811505327422298
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.7,0.920818741912999
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.75,1.06703076095506
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.8,1.18205485269466
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.85,1.31635361566546
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.9,1.47377274234277
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.95,1.96360895518719
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.975,2.32871228105626
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","10","quantile",0.99,2.59127776928164
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.01,5.93538334622738
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.025,8.4655512424791
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.05,12.9817727438637
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.1,17.3999629472265
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.15,23.9555169152004
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.2,33.5309744935795
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.25,39.2494623080352
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.3,48.6081798286114
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.35,56.2359173861904
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.4,61.880945440187
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.45,72.3127068853674
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.5,85.7491383187948
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.55,93.5990842999894
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.6,97.2349988089103
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.65,107.976052254675
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.7,125.605015826427
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.75,146.659130220405
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.8,166.834331042685
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.85,178.029363120086
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.9,214.539208296078
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.95,271.428367772622
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.975,442.144331253751
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","12","quantile",0.99,648.723263873159
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.01,2.00373881275099
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.025,2.06067229124086
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.05,3.06061727736133
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.1,4.75420587654555
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.15,5.94984511779861
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.2,8.65625738653603
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.25,10.9071294696811
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.3,13.4083093477463
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.35,15.0230730131103
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.4,17.0058903720561
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.45,17.7218170220326
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.5,20.7376798818749
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.55,22.973556602261
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.6,25.8897974777345
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.65,29.7737019038872
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.7,33.4652473983643
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.75,35.0210954991579
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.8,41.6575938761659
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.85,56.6215361646005
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.9,84.2617504674775
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.95,109.382142228687
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.975,125.328057054612
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","13","quantile",0.99,165.889255003265
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.01,0.0661714445290823
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.025,0.116513669416572
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.05,0.141514443950886
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.1,0.208583158191716
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.15,0.271136701382348
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.2,0.376030119993685
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.25,0.415083433003132
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.3,0.453787748865104
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.35,0.590125438521364
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.4,0.645972433993059
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.45,0.80784631260507
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.5,0.837166979935524
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.55,0.98442929558044
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.6,1.18390121674804
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.65,1.40314879724636
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.7,1.80694648630184
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.75,2.06167823447977
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.8,2.52820009246063
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.85,2.76777425586433
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.9,3.75596250149479
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.95,4.79799255355949
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.975,5.67832808709023
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","15","quantile",0.99,6.33735440296035
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.01,1.27220056880008
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.025,1.3767014689598
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.05,1.56343553800864
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.1,2.2932611444115
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.15,2.69406066334678
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.2,3.25980795960724
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.25,3.59566750991503
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.3,4.01591546482947
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.35,4.85189983148306
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.4,5.23838855283515
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.45,5.66164591998845
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.5,6.09933058140061
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.55,6.80509110968686
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.6,7.968833034801
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.65,8.41239087203833
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.7,9.19955289061804
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.75,11.3227873094944
"2023-05-08","2023-05-13","1 wk ahead inc flu hosp","19","quantile",0.8,13.4475832731157
