target,location,forecast_date,target_end_date,quantile,value,type
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.400,12,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.400,12,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.400,14,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.450,11,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.450,13,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.450,15,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.450,16,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.500,13,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.500,14,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.500,17,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.500,19,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.550,13,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.550,16,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.550,18,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.550,22,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.600,15,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.600,17,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.600,21,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.600,25,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.650,16,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.650,19,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.650,24,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.650,29,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.700,17,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.700,21,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.700,27,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.700,33,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.750,19,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.750,24,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.750,31,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.750,39,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.800,20,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.800,27,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.800,35,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.800,46,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.850,23,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.850,30,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.850,41,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.850,56,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.900,26,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.900,35,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.900,50,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.900,71,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.950,31,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.950,44,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.950,67,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.950,102,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.975,36,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.975,53.02500000000009,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.975,83,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.975,131,quantile
1 wk ahead inc flu hosp,02,2022-05-30,2022-06-04,0.990,41,quantile
2 wk ahead inc flu hosp,02,2022-05-30,2022-06-11,0.990,65,quantile
3 wk ahead inc flu hosp,02,2022-05-30,2022-06-18,0.990,105,quantile
4 wk ahead inc flu hosp,02,2022-05-30,2022-06-25,0.990,173.00999999999976,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.010,9,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.010,8,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.010,6,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.010,5,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.025,11,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.025,10,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.025,9,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.025,8,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.050,14,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.050,13,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.050,12,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.050,11,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.100,17,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.100,17,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.100,17,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.100,17,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.150,19,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.150,20,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.150,20,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.150,21,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.200,21,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.200,22,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.200,23,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.200,26,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.250,22,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.250,25,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.250,26,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.250,30,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.300,24,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.300,27,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.300,29,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.300,33,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.350,25,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.350,29,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.350,32,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.350,38,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.400,27,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.400,31,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.400,36,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.400,42,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.450,28,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.450,34,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.450,39,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.450,46,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.500,30,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.500,36,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.500,42,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.500,52,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.550,31,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.550,38,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.550,46,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.550,57,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.600,33,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.600,41,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.600,49,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.600,63,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.650,35,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.650,43,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.650,54,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.650,69,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.700,37,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.700,46,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.700,58,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.700,77,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.750,39,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.750,50,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.750,65,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.750,85,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.800,41.20000000000027,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.800,54,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.800,72,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.800,95,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.850,45,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.850,60,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.850,82,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.850,111,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.900,49,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.900,67,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.900,92,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.900,133,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.950,56,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.950,80,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.950,114,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.950,171,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.975,62,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.975,90.02500000000009,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.975,137,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.975,209,quantile
1 wk ahead inc flu hosp,01,2022-05-30,2022-06-04,0.990,70,quantile
2 wk ahead inc flu hosp,01,2022-05-30,2022-06-11,0.990,109.00999999999976,quantile
3 wk ahead inc flu hosp,01,2022-05-30,2022-06-18,0.990,170.04999999999882,quantile
4 wk ahead inc flu hosp,01,2022-05-30,2022-06-25,0.990,274.0199999999995,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.010,3,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.010,2,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.010,1,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.010,0,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.025,5,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.025,3,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.025,2,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.025,1,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.050,6,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.050,4,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.050,3,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.050,2,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.100,8,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.100,6,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.100,5,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.100,4,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.150,10,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.150,8,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.150,7,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.150,5,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.200,11,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.200,9,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.200,8,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.200,7,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.250,12,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.250,11,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.250,10,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.250,8,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.300,13,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.300,12,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.300,11,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.300,10,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.350,14,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.350,13,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.350,13,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.350,12,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.400,15,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.400,14,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.400,14,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.400,13,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.450,16,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.450,16,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.450,16,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.450,15,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.500,17,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.500,17,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.500,17,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.500,17,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.550,18,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.550,18,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.550,19,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.550,19,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.600,19,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.600,20,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.600,21,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.600,22,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.650,20,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.650,21,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.650,23,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.650,24,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.700,22,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.700,23,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.700,25,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.700,27,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.750,23,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.750,25,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.750,28,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.750,31,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.800,25,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.800,28,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.800,31,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.800,35,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.850,27,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.850,31,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.850,35,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.850,40,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.900,30,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.900,35,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.900,40,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.900,48,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.950,35,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.950,43,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.950,50,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.950,63,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.975,39,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.975,50,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.975,62.02500000000009,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.975,81.02500000000009,quantile
1 wk ahead inc flu hosp,05,2022-05-30,2022-06-04,0.990,46,quantile
2 wk ahead inc flu hosp,05,2022-05-30,2022-06-11,0.990,58,quantile
3 wk ahead inc flu hosp,05,2022-05-30,2022-06-18,0.990,80,quantile
4 wk ahead inc flu hosp,05,2022-05-30,2022-06-25,0.990,102,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.010,109,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.010,89,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.010,68.99000000000001,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.010,50.99,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.025,119,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.025,100,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.025,78.97500000000001,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.025,59,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.050,126,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.050,110,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.050,88,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.050,70,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.100,137,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.100,123.90000000000003,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.100,101,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.100,82,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.150,146,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.150,132,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.150,112,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.150,92,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.200,153,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.200,139,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.200,119,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.200,100,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.250,159,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.250,146,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.250,126,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.250,108,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.300,164,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.300,152,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.300,132,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.300,115,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.350,168,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.350,157,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.350,138,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.350,122,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.400,174,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.400,163,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.400,145,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.400,129,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.450,179,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.450,169,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.450,151,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.450,137,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.500,184,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.500,175,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.500,158,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.500,144,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.550,189,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.550,181,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.550,165,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.550,152,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.600,194,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.600,187,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.600,172,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.600,160,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.650,200,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.650,194,quantile
3 wk ahead inc flu hosp,04,2022-05-30,2022-06-18,0.650,181,quantile
4 wk ahead inc flu hosp,04,2022-05-30,2022-06-25,0.650,168,quantile
1 wk ahead inc flu hosp,04,2022-05-30,2022-06-04,0.700,205,quantile
2 wk ahead inc flu hosp,04,2022-05-30,2022-06-11,0.700,201,quantile
