"target","location","forecast_date","target_end_date","quantile","value","type"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.55,24,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.6,14,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.6,18,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.6,24,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.6,30,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.65,15,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.65,21,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.65,29,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.65,38,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.7,17,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.7,25,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.7,36,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.7,48.3000000000002,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.75,20,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.75,30,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.75,45,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.75,63,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.8,23,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.8,36,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.8,55,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.8,80,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.85,27,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.85,45,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.85,69,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.85,104,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.9,32.1000000000004,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.9,56,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.9,93,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.9,143,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.95,42.0499999999997,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.95,77,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.95,133,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.95,223,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.975,51,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.975,99.0250000000001,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.975,176,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.975,310.1,"quantile"
"1 wk ahead inc flu hosp","02",2022-04-18,2022-04-23,0.99,63.0099999999998,"quantile"
"2 wk ahead inc flu hosp","02",2022-04-18,2022-04-30,0.99,130.02,"quantile"
"3 wk ahead inc flu hosp","02",2022-04-18,2022-05-07,0.99,264.02,"quantile"
"4 wk ahead inc flu hosp","02",2022-04-18,2022-05-14,0.99,474.02,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.01,0,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.01,0,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.01,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.01,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.025,0,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.025,0,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.025,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.025,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.05,0,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.05,0,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.05,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.05,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.1,1,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.1,0,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.1,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.1,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.15,2,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.15,0,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.15,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.15,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.2,3,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.2,0,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.2,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.2,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.25,4,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.25,1,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.25,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.25,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.3,5,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.3,2,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.3,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.3,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.35,6,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.35,2,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.35,0,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.35,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.4,7,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.4,3,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.4,1,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.4,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.45,9,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.45,4,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.45,1,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.45,0,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.5,10,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.5,5,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.5,2,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.5,1,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.55,11,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.55,6,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.55,3,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.55,1,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.6,13,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.6,8,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.6,5,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.6,2,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.65,15,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.65,10,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.65,6,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.65,4,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.7,17,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.7,12,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.7,8,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.7,6,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.75,19,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.75,14,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.75,11,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.75,9,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.8,22,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.8,18,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.8,14.2000000000003,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.8,12,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.85,25,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.85,22,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.85,19,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.85,19,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.9,30,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.9,29,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.9,27.1000000000004,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.9,28,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.95,37,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.95,41,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.95,45,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.95,50,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.975,45,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.975,50,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.975,63,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.975,75.0250000000001,"quantile"
"1 wk ahead inc flu hosp","01",2022-04-18,2022-04-23,0.99,56.0099999999998,"quantile"
"2 wk ahead inc flu hosp","01",2022-04-18,2022-04-30,0.99,69.0099999999998,"quantile"
"3 wk ahead inc flu hosp","01",2022-04-18,2022-05-07,0.99,85,"quantile"
"4 wk ahead inc flu hosp","01",2022-04-18,2022-05-14,0.99,117,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.01,0,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.01,0,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.01,0,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.01,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.025,2,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.025,0,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.025,0,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.025,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.05,4,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.05,0,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.05,0,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.05,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.1,7,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.1,1,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.1,0,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.1,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.15,9,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.15,2,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.15,0,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.15,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.2,11,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.2,3,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.2,0,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.2,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.25,13,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.25,4,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.25,0,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.25,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.3,15,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.3,5,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.3,1,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.3,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.35,17,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.35,6,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.35,1,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.35,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.4,19,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.4,7,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.4,2,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.4,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.45,21,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.45,9,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.45,3,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.45,0,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.5,23,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.5,11,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.5,4,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.5,1,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.55,25,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.55,12,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.55,5,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.55,2,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.6,27,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.6,14,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.6,6,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.6,3,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.65,29,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.65,16,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.65,8,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.65,4,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.7,32,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.7,19,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.7,10.3000000000002,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.7,5,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.75,35,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.75,22,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.75,13,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.75,8,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.8,38,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.8,26,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.8,17,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.8,11,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.85,43,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.85,31,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.85,22,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.85,16,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.9,48,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.9,39,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.9,29,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.9,24,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.95,57,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.95,49,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.95,44,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.95,39.0499999999997,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.975,66,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.975,61,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.975,59,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.975,57,"quantile"
"1 wk ahead inc flu hosp","05",2022-04-18,2022-04-23,0.99,77.0199999999995,"quantile"
"2 wk ahead inc flu hosp","05",2022-04-18,2022-04-30,0.99,81,"quantile"
"3 wk ahead inc flu hosp","05",2022-04-18,2022-05-07,0.99,82.0099999999998,"quantile"
"4 wk ahead inc flu hosp","05",2022-04-18,2022-05-14,0.99,91,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.01,21,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.01,8,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.01,1,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.01,0,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.025,28,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.025,12,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.025,4,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.025,0,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.05,35,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.05,18,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.05,7,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.05,2,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.1,43,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.1,25,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.1,13,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.1,5,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.15,48,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.15,31,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.15,19,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.15,9,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.2,53,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.2,37,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.2,23,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.2,13,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.25,58,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.25,41,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.25,28,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.25,18,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.3,62,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.3,46,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.3,33,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.3,23,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.35,66,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.35,51,"quantile"
"3 wk ahead inc flu hosp","04",2022-04-18,2022-05-07,0.35,38,"quantile"
"4 wk ahead inc flu hosp","04",2022-04-18,2022-05-14,0.35,27,"quantile"
"1 wk ahead inc flu hosp","04",2022-04-18,2022-04-23,0.4,70,"quantile"
"2 wk ahead inc flu hosp","04",2022-04-18,2022-04-30,0.4,55,"quantile"
