target,location,forecast_date,target_end_date,quantile,value,type
2 wk ahead inc flu hosp,02,2022-01-10,2022-01-22,0.975,16,quantile
3 wk ahead inc flu hosp,02,2022-01-10,2022-01-29,0.975,19,quantile
4 wk ahead inc flu hosp,02,2022-01-10,2022-02-05,0.975,23,quantile
1 wk ahead inc flu hosp,02,2022-01-10,2022-01-15,0.99,15.584,quantile
2 wk ahead inc flu hosp,02,2022-01-10,2022-01-22,0.99,21,quantile
3 wk ahead inc flu hosp,02,2022-01-10,2022-01-29,0.99,27,quantile
4 wk ahead inc flu hosp,02,2022-01-10,2022-02-05,0.99,37,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.01,8.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.01,2,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.01,1,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.01,0,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.025,10.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.025,4,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.025,2,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.025,0,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.05,12.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.05,6,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.05,3,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.05,1,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.1,14.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.1,8,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.1,4,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.1,2,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.15,15.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.15,9,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.15,6,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.15,3,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.2,16.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.2,11,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.2,7,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.2,4,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.25,18.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.25,12,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.25,8,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.25,5,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.3,19.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.3,13,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.3,9,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.3,6,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.35,20.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.35,15,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.35,10,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.35,7,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.4,21.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.4,16,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.4,11,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.4,8,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.45,22.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.45,17,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.45,13,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.45,9,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.5,22.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.5,18,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.5,14,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.5,10,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.55,24.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.55,19,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.55,15,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.55,12,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.6,25.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.6,21,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.6,16,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.6,13,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.65,26.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.65,22,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.65,18,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.65,15,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.7,27.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.7,24,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.7,20,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.7,16,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.75,28.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.75,25,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.75,22,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.75,19,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.8,30.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.8,28,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.8,24,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.8,21,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.85,32.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.85,30,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.85,27,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.85,25,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.9,34.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.9,34,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.9,31,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.9,30,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.95,38.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.95,39,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.95,39,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.95,39,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.975,41.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.975,44.024999999999636,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.975,46,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.975,46,quantile
1 wk ahead inc flu hosp,01,2022-01-10,2022-01-15,0.99,45.623625,quantile
2 wk ahead inc flu hosp,01,2022-01-10,2022-01-22,0.99,52,quantile
3 wk ahead inc flu hosp,01,2022-01-10,2022-01-29,0.99,55,quantile
4 wk ahead inc flu hosp,01,2022-01-10,2022-02-05,0.99,59,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.01,12.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.01,2,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.01,0,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.01,0,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.025,14.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.025,4,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.025,1,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.025,0,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.05,16.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.05,6,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.05,2,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.05,0,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.1,20.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.1,9,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.1,4,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.1,1,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.15,22.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.15,12,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.15,6,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.15,3,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.2,24.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.2,14,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.2,8,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.2,5,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.25,26.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.25,17,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.25,11,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.25,7,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.3,27.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.3,19,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.3,13,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.3,9,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.35,29.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.35,22,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.35,16,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.35,12,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.4,31.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.4,24,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.4,19,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.4,15,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.45,33.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.45,27,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.45,22,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.45,18,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.5,34.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.5,30,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.5,26,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.5,22,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.55,36.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.55,33,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.55,29,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.55,26,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.6,38.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.6,36,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.6,34,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.6,32,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.65,40.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.65,40,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.65,38,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.65,38,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.7,42.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.7,44,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.7,44,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.7,46,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.75,45.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.75,49,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.75,53,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.75,57,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.8,48.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.8,55,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.8,62,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.8,70,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.85,51.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.85,63,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.85,76,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.85,91,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.9,56.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.9,74,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.9,96,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.9,127,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.95,64.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.95,94,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.95,136.04999999999927,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.95,194,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.975,72.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.975,115,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.975,180,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.975,287,quantile
1 wk ahead inc flu hosp,05,2022-01-10,2022-01-15,0.99,81.281875,quantile
2 wk ahead inc flu hosp,05,2022-01-10,2022-01-22,0.99,148.01000000000022,quantile
3 wk ahead inc flu hosp,05,2022-01-10,2022-01-29,0.99,258.0100000000002,quantile
4 wk ahead inc flu hosp,05,2022-01-10,2022-02-05,0.99,436.03000000000065,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.01,83.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.01,67,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.01,55,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.01,45,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.025,89.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.025,74,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.025,63,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.025,54,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.05,94.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.05,81,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.05,70,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.05,62,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.1,100.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.1,89,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.1,81,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.1,73,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.15,104.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.15,95,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.15,88,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.15,81,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.2,108.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.2,100,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.2,94,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.2,87,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.25,110.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.25,104,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.25,99,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.25,93,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.3,113.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.3,108,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.3,104,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.3,99,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.35,115.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.35,112,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.35,108,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.35,105,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.4,118.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.4,116,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.4,113,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.4,110,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.45,120.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.45,119,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.45,118,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.45,116,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.5,123.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.5,123,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.5,123,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.5,122,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.55,125.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.55,127,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.55,128,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.55,128.45000000000073,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.6,128.73275,quantile
2 wk ahead inc flu hosp,04,2022-01-10,2022-01-22,0.6,131,quantile
3 wk ahead inc flu hosp,04,2022-01-10,2022-01-29,0.6,132,quantile
4 wk ahead inc flu hosp,04,2022-01-10,2022-02-05,0.6,135,quantile
1 wk ahead inc flu hosp,04,2022-01-10,2022-01-15,0.65,130.73275,quantile
