"target","location","forecast_date","target_end_date","quantile","value","type"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.3,45,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.3,56,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.3,67,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.35,38,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.35,50,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.35,64,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.35,78,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.4,40,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.4,54,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.4,71,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.4,88,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.45,43,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.45,58,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.45,78,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.45,99,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.5,46,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.5,63,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.5,85,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.5,111,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.55,49,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.55,68,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.55,93,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.55,122,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.6,52,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.6,73,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.6,100,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.6,134,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.65,56,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.65,79,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.65,109.35,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.65,148,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.7,60,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.7,86,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.7,119,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.7,165.3,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.75,64,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.75,94,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.75,132.25,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.75,189,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.8,69,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.8,103,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.8,149,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.8,213,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.85,74,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.85,114,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.85,170,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.85,247,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.9,81,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.9,127,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.9,198,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.9,295,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.95,94,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.95,151,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.95,246,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.95,379.05,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.975,105,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.975,175,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.975,292.025,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.975,462,"quantile"
"1 wk ahead inc flu hosp","01",2022-03-07,2022-03-12,0.99,121,"quantile"
"2 wk ahead inc flu hosp","01",2022-03-07,2022-03-19,0.99,204.02,"quantile"
"3 wk ahead inc flu hosp","01",2022-03-07,2022-03-26,0.99,346.01,"quantile"
"4 wk ahead inc flu hosp","01",2022-03-07,2022-04-02,0.99,584.199999999995,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.01,29,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.01,31,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.01,31,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.01,28.99,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.025,36,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.025,39.975,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.025,39,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.025,41,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.05,43.95,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.05,47,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.05,51.95,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.05,54.95,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.1,50,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.1,58,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.1,67,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.1,73,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.15,56,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.15,66.8500000000001,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.15,78,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.15,89,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.2,61,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.2,75,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.2,88,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.2,103,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.25,66,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.25,81,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.25,97,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.25,116,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.3,70,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.3,87,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.3,106,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.3,130,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.35,73,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.35,93,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.35,115,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.35,142,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.4,77,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.4,99,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.4,124,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.4,154,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.45,82,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.45,105,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.45,133,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.45,168,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.5,85,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.5,111,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.5,142,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.5,183,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.55,89,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.55,118,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.55,153,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.55,199,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.6,93,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.6,125,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.6,163,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.6,216,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.65,97,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.65,132,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.65,175,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.65,233,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.7,102,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.7,139,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.7,189,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.7,255,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.75,106,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.75,148,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.75,203,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.75,276.25,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.8,112,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.8,158,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.8,221,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.8,306.2,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.85,119,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.85,172,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.85,244,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.85,344,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.9,128,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.9,189,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.9,275,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.9,401,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.95,144,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.95,217,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.95,326,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.95,482.05,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.975,158,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.975,247,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.975,364,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.975,567,"quantile"
"1 wk ahead inc flu hosp","05",2022-03-07,2022-03-12,0.99,172,"quantile"
"2 wk ahead inc flu hosp","05",2022-03-07,2022-03-19,0.99,272.02,"quantile"
"3 wk ahead inc flu hosp","05",2022-03-07,2022-03-26,0.99,436.01,"quantile"
"4 wk ahead inc flu hosp","05",2022-03-07,2022-04-02,0.99,698.069999999998,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.01,41,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.01,34,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.01,25,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.01,16,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.025,49.975,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.025,44,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.025,37.975,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.025,28,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.05,58,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.05,54,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.05,48,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.05,40,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.1,67.9,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.1,66,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.1,61,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.1,58,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.15,74,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.15,75,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.15,73.8500000000001,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.15,72,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.2,80,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.2,83,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.2,85,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.2,85,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.25,85,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.25,91,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.25,94,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.25,99,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.3,90,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.3,97,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.3,103,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.3,111,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.35,94.6500000000001,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.35,103,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.35,112,"quantile"
"4 wk ahead inc flu hosp","04",2022-03-07,2022-04-02,0.35,123,"quantile"
"1 wk ahead inc flu hosp","04",2022-03-07,2022-03-12,0.4,98,"quantile"
"2 wk ahead inc flu hosp","04",2022-03-07,2022-03-19,0.4,109,"quantile"
"3 wk ahead inc flu hosp","04",2022-03-07,2022-03-26,0.4,122,"quantile"
