forecast_date,target,target_end_date,quantile,value,location,type
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.65,16.947662995376223,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.65,17.858423033684144,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.65,18.659461460060236,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.3,9.535390002026228,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.3,7.97644226168936,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.3,6.719981359093866,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.3,5.650622337433697,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.7,16.472933202657064,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.7,18.290561356299165,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.7,19.539327915835333,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.7,20.591724992773194,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.25,8.531041062421062,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.25,6.473459338864316,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.25,4.914306058866248,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.25,3.4850595943072884,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.75,17.48069643339018,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.75,19.775479160816044,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.75,21.309883157992015,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.75,22.765449507513203,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.2,7.433188520868596,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.2,4.828218536491799,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.2,2.8469928394570516,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.2,1.100148167721271,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.8,18.572387197049853,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.8,21.378504372907674,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.8,23.39606365539443,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.8,25.15822066098014,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.15,6.140150619301486,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.15,2.8881464709856384,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.15,0.5469092648069873,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.15,0.0,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.85,19.843500067998097,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.85,23.250281523315802,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.85,25.789685661041155,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.85,27.987923513673312,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.1,4.528250968195985,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.1,0.6650259870984427,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.1,0.0,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.1,0.0,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.9,21.49354968771996,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.9,25.655239331774467,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.9,28.85914584193087,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.9,31.41602538249957,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.05,2.156654711498268,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.05,0.0,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.05,0.0,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.05,0.0,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.95,23.918616308289444,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.95,29.280996460452158,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.95,33.33510555902952,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.95,36.589432678324755,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.025,0.9850703083834444,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.025,0.0,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.025,0.0,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.025,0.0,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.975,26.067443152213368,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.975,32.37178040826369,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.975,37.33883341960324,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.975,41.033149707825466,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.01,0.3148215408078199,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.01,0.0,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.01,0.0,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.01,0.0,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.99,28.433511513681815,01,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.99,36.036400286985575,01,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.99,41.864272788987655,01,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.99,46.27769617892185,01,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,,13.039565961832384,01,point
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,,13.181058675942774,01,point
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,,13.210321111601118,01,point
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,,13.247965300617935,01,point
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.5,28.030828305915406,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.5,28.05213430061027,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.5,28.181750035467516,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.5,28.25529216576689,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.45,27.394239537965728,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.45,27.103271600117022,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.45,27.00575729577292,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.45,26.90195689680732,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.55,28.649508277666577,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.55,29.009137540261165,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.55,29.346533189933417,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.55,29.61193530357707,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.4,26.757815112032368,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.4,26.152913705049496,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.4,25.817954504144964,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.4,25.537900602239446,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.6,29.277007936441578,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.6,29.95762758831887,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.6,30.524347200856944,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.6,30.979466827811557,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.35,26.11732087891702,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.35,25.194930270469808,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.35,24.601008801076222,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.35,24.106374649786243,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.65,29.939778382301533,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.65,30.95763231799891,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.65,31.783788074769593,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.65,32.43571081521137,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.3,25.420112704708888,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.3,24.127015263843624,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.3,23.280250572268187,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.3,22.591211739535993,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.7,30.645742441664424,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.7,31.980519251200064,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.7,33.07297172135608,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.7,33.970902498251746,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.25,24.679334542033224,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.25,22.991702474344777,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.25,21.91972356050926,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.25,20.93439675528596,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.75,31.390067358589675,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.75,33.07726655887523,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.75,34.460704531291796,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.75,35.60174683364188,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.2,23.845454121223664,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.2,21.749560850597327,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.2,20.37669977274566,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.2,19.173710801356993,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.8,32.21453897502552,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.8,34.32070361160898,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.8,36.00811061638811,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.8,37.40904886715795,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.15,22.88769886033909,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.15,20.324340656329174,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.15,18.573008061697617,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.15,17.03533481013651,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.85,33.179448113018,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.85,35.772270617245944,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.85,37.820279122268104,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.85,39.51209820765226,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.1,21.653331749024474,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.1,18.4881738808851,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.1,16.279642933041835,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.1,14.427005456796063,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.9,34.43297226275573,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.9,37.62416798801581,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.9,40.14354997123022,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.9,42.17313975902944,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.05,19.8368239784971,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.05,15.76935778317458,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.05,12.88417704890671,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.05,10.54072582569113,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.95,36.26369550262678,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.95,40.377172124114594,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.95,43.49717758618641,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.95,46.12816758495695,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.025,18.189846035896394,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.025,13.492725543109975,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.025,10.104333163546617,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.025,7.251353856722806,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.975,37.87408359977534,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.975,42.732241438360006,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.975,46.4219204826617,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.975,49.406803216731,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.01,16.41976951911476,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.01,10.89210392674402,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.01,6.69320803196546,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.01,3.2194539400453683,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.99,39.73271691935463,05,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.99,45.40191008536817,05,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.99,49.77022842669082,05,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.99,53.573646177869065,05,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,,28.030828305915406,05,point
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,,28.05213430061027,05,point
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,,28.181750035467516,05,point
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,,28.25529216576689,05,point
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.5,59.64684794622809,04,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.5,60.38239069155504,04,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.5,61.01759362407174,04,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.5,61.29928807723226,04,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.45,57.88468171087147,04,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.45,57.62276823927091,04,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.45,57.62745873058433,04,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.45,57.24574828885094,04,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.55,61.39392900533113,04,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.55,63.165103218402,04,quantile
2022-02-14,3 wk ahead inc flu hosp,2022-03-05,0.55,64.41936094043635,04,quantile
2022-02-14,4 wk ahead inc flu hosp,2022-03-12,0.55,65.4727662006453,04,quantile
2022-02-14,1 wk ahead inc flu hosp,2022-02-19,0.4,56.15775581849484,04,quantile
2022-02-14,2 wk ahead inc flu hosp,2022-02-26,0.4,54.91042383584555,04,quantile
