forecast_date,target,target_end_date,quantile,value,location,type
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.55,0.0,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.55,0.0,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.6,0.13587459333467938,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.6,0.0,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.6,0.0,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.6,0.0,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.65,0.3143760661680822,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.65,0.0,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.65,0.0,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.65,0.0,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.7,0.602835455139659,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.7,0.0,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.7,0.0,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.7,0.0,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.75,1.0065906570999565,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.75,0.0,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.75,0.0,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.75,0.0,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.8,1.456191221098517,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.8,0.0,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.8,0.0,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.8,0.0,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.85,2.0914926105798086,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.85,0.13071774958412985,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.85,0.0,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.85,0.0,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.9,2.9910967494545218,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.9,0.8204360820400286,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.9,0.3446760650100791,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.9,0.13289443517109545,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.95,4.480373638101091,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.95,3.1047299256994108,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.95,3.317093398199675,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.95,3.940917360307835,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.975,5.772099237214235,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.975,5.213870408864305,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.975,6.4449634833483405,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.975,8.222988352835516,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.99,7.274009402251464,02,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.99,7.666202028932649,02,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.99,10.081788424362118,02,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.99,13.201821284151501,02,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,,0.0,02,point
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,,0.0,02,point
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,,0.0,02,point
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,,0.0,02,point
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.01,23.28903225251538,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.01,20.32004173455545,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.01,21.410095499138603,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.01,15.232398343002362,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.025,29.08909791965834,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.025,27.20748828582323,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.025,29.715738768471258,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.025,25.255870311061557,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.05,34.07747437065606,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.05,33.131072285652934,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.05,36.85905018472553,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.05,33.87660917716684,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.1,39.82875294362873,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.1,39.96058526810045,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.1,45.09483076222329,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.1,43.81576898414324,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.15,43.709113292557106,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.15,44.56842525417216,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.15,50.65147281840502,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.15,50.521672919643166,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.2,46.79310068795908,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.2,48.23059040360185,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.2,55.06771577552045,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.2,55.85131278609773,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.25,49.438887269769346,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.25,51.37240201644451,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.25,58.85645900299631,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.25,60.423669231383606,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.3,51.81488539170692,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.3,54.19384594654723,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.3,62.25886751730174,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.3,64.52978663386708,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.35,54.016601746187334,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.35,56.80833422698866,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.35,65.41170606603798,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.35,68.33471634108929,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.4,56.10581526027752,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.4,59.2892279337612,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.4,68.40344153203478,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.4,71.94522254835584,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.45,58.127153513430784,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.45,61.6895213062126,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.45,71.29798021845914,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.45,75.4384290879342,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.5,60.11644421224983,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.5,64.05175893408402,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.5,74.14662708757832,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.5,78.87625215757463,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.55,62.105734911068865,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.55,66.41399656195546,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.55,76.99527395669749,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.55,82.31407522721507,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.6,64.12707316422214,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.6,68.81428993440684,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.6,79.88981264312187,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.6,85.8072817667934,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.65,66.21628667831231,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.65,71.29518364117939,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.65,82.88154810911867,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.65,89.41778797405996,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.7,68.41800303279274,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.7,73.90967192162083,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.7,86.0343866578549,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.7,93.22271768128218,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.75,70.79400115473031,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.75,76.73111585172353,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.75,89.43679517216033,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.75,97.32883508376565,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.8,73.43978773654058,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.8,79.8729274645662,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.8,93.2255383996362,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.8,101.90119152905153,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.85,76.52377513194256,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.85,83.53509261399589,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.85,97.64178135675162,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.85,107.23083139550607,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.9,80.40413548087093,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.9,88.1429326000676,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.9,103.19842341293337,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.9,113.936735331006,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.95,86.15541405384359,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.95,94.97244558251512,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.95,111.43420399043112,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.95,123.8758951379824,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.975,91.14379050484132,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.975,100.89602958234482,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.975,118.5775154066854,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.975,132.4966340040877,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.99,96.94385617198427,01,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.99,107.7834761336126,01,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.99,126.88315867601806,01,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.99,142.52010597214687,01,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,,60.11644421224983,01,point
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,,64.05175893408402,01,point
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,,74.14662708757832,01,point
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,,78.87625215757463,01,point
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.01,10.22056887507119,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.01,12.08532248282502,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.01,13.900019878881759,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.01,14.439969602710374,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.025,14.195398903770768,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.025,16.399828774144563,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.025,18.659317037952082,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.025,19.756674093380028,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.05,17.613972011349137,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.05,20.11054220679119,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.05,22.752575155028083,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.05,24.329333266605317,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.1,21.555367865670373,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.1,24.388757146113573,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.1,27.471839615848225,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.1,29.60131644245757,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.15,24.21460893676211,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.15,27.27524845480339,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.15,30.65590494280529,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.15,33.15829846240881,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.2,26.32808944040837,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.2,29.569340243313473,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.2,33.18649912774583,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.2,35.98527501324138,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.25,28.141267524664478,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.25,31.537466728049,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.25,35.357523610045995,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.25,38.41056917509065,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.3,29.769557482950994,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.3,33.30490513884767,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.3,37.307170693483954,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.3,40.58855828929852,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.35,31.278410793016803,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.35,34.94270022743088,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.35,39.11380927178801,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.35,42.60678978887618,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.4,32.71016503318236,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.4,36.49680760616545,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.4,40.82813261102679,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.4,44.521894118686724,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.45,34.09540383009937,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.45,38.000424480629306,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.45,42.486760281442685,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.45,46.37477972110028,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.5,35.4586801892399,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.5,39.48020207762089,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.5,44.11909103678016,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.5,48.198288522315,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.55,36.82195654838044,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.55,40.959979674612484,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.55,45.75142179211765,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.55,50.02179732352974,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.6,38.20719534529744,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.6,42.463596549076335,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.6,47.41004946253354,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.6,51.87468292594329,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.65,39.638949585463,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.65,44.0177039278109,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.65,49.124372801772324,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.65,53.789787255753836,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.7,41.14780289552882,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.7,45.65549901639412,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.7,50.93101138007638,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.7,55.80801875533149,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.75,42.776092853815335,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.75,47.42293742719278,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.75,52.88065846351434,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.75,57.986007869539364,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.8,44.58927093807144,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.8,49.3910639119283,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.8,55.051682945814505,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.8,60.41130203138864,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.85,46.702751441717695,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.85,51.685155700438386,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.85,57.582277130755045,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.85,63.23827858222121,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.9,49.361992512809444,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.9,54.57164700912821,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.9,60.76634245771211,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.9,66.79526060217243,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.95,53.303388367130665,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.95,58.849861948450595,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.95,65.48560691853226,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.95,72.0672437780247,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.975,56.72196147470905,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.975,62.56057538109722,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.975,69.57886503560825,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.975,76.63990295125,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.99,60.69679150340862,05,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.99,66.87508167241677,05,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.99,74.33816219467857,05,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.99,81.95660744191964,05,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,,35.4586801892399,05,point
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,,39.48020207762089,05,point
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,,44.11909103678016,05,point
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,,48.198288522315,05,point
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.01,179.31618376744223,04,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.01,205.37051203474212,04,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.01,230.79841945576356,04,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.01,247.76395558785225,04,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.025,189.87697705539955,04,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.025,219.28209516550135,04,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.025,249.03870105167977,04,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.025,271.03788615072835,04,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.05,198.95984189948865,04,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.05,231.24682413033042,04,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.05,264.7263495016077,04,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.05,291.05475040792146,04,quantile
2022-01-10,1 wk ahead inc flu hosp,2022-01-15,0.1,209.4318033627355,04,quantile
2022-01-10,2 wk ahead inc flu hosp,2022-01-22,0.1,245.0413903590047,04,quantile
2022-01-10,3 wk ahead inc flu hosp,2022-01-29,0.1,282.8132034663587,04,quantile
2022-01-10,4 wk ahead inc flu hosp,2022-02-05,0.1,314.13291293863267,04,quantile
