,forecast_date,target_end_date,location,target,quantile,value,type
20,2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.95,41.67164618911001,quantile
21,2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.975,43.32652707193628,quantile
22,2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.99,45.06870247329118,quantile
23,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.01,0.0,quantile
24,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.025,0.0,quantile
25,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.05,0.1514711894306345,quantile
26,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.1,1.3035158056432363,quantile
27,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.15,1.9909530456898108,quantile
28,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.2,2.577849538061283,quantile
29,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.25,3.0381752235782145,quantile
30,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.3,3.4831189755050302,quantile
31,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.35,3.905115194721051,quantile
32,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.4,4.272144693265487,quantile
33,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.45,4.677743641564426,quantile
34,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.5,5.047744535474559,quantile
35,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.55,5.41671675196233,quantile
36,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.6,5.7752851697035865,quantile
37,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.65,6.156980069962604,quantile
38,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.7,6.636119905729118,quantile
39,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.75,7.125283425226131,quantile
40,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.8,7.662331168725831,quantile
41,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.85,8.220370748309941,quantile
42,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.9,9.01460409178834,quantile
43,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.95,10.161251891380582,quantile
44,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.975,11.256082216569098,quantile
45,2022-01-10,2022-01-15,23,1 wk ahead inc flu hosp,0.99,12.400112393514986,quantile
46,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.01,61.888773079647386,quantile
47,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.025,64.28469099021042,quantile
48,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.05,66.41866485743107,quantile
49,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.1,68.75335721766756,quantile
50,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.15,70.32745177723822,quantile
51,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.2,71.62836583571075,quantile
52,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.25,72.7040695828542,quantile
53,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.3,73.69636859279834,quantile
54,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.35,74.59855300377617,quantile
55,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.4,75.52806821534362,quantile
56,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.45,76.33936077713184,quantile
57,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.5,77.1416260197865,quantile
58,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.55,77.91527724688686,quantile
59,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.6,78.82981632401439,quantile
60,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.65,79.74164413615829,quantile
61,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.7,80.58160183909548,quantile
62,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.75,81.55899346780319,quantile
63,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.8,82.83224765375836,quantile
64,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.85,84.19764691367376,quantile
65,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.9,85.79326345080786,quantile
66,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.95,88.5317345463066,quantile
67,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.975,90.68078099893135,quantile
68,2022-01-10,2022-01-15,25,1 wk ahead inc flu hosp,0.99,93.01884590604664,quantile
69,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.01,4.179663919779287,quantile
70,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.025,5.789197145723483,quantile
71,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.05,7.019144401394561,quantile
72,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.1,8.341509371384179,quantile
73,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.15,9.33557888460938,quantile
74,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.2,9.952160018108724,quantile
75,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.25,10.586359339505112,quantile
76,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.3,11.06299011957625,quantile
77,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.35,11.531257143062875,quantile
78,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.4,11.945275686770254,quantile
79,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.45,12.438592151586317,quantile
80,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.5,12.856429866727726,quantile
81,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.55,13.306767996287372,quantile
82,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.6,13.745225975165352,quantile
83,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.65,14.206613756398188,quantile
84,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.7,14.650015045526214,quantile
85,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.75,15.14876997315162,quantile
86,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.8,15.657207477406525,quantile
87,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.85,16.404152172281407,quantile
88,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.9,17.26457679932438,quantile
89,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.95,18.54431925337386,quantile
90,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.975,19.9606100891496,quantile
91,2022-01-10,2022-01-15,33,1 wk ahead inc flu hosp,0.99,21.341181704502706,quantile
92,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.01,2.0128187722741773,quantile
93,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.025,2.497656439485639,quantile
94,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.05,2.9943240207881034,quantile
95,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.1,3.4700812503731666,quantile
96,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.15,3.8147389213874665,quantile
97,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.2,4.080999012351027,quantile
98,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.25,4.28225954669996,quantile
99,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.3,4.483908515269994,quantile
100,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.35,4.646382153477517,quantile
101,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.4,4.824918486443074,quantile
102,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.45,4.987696504107487,quantile
103,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.5,5.148132349941365,quantile
104,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.55,5.30607107942111,quantile
105,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.6,5.482485135111784,quantile
106,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.65,5.679941487119001,quantile
107,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.7,5.898012274580818,quantile
108,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.75,6.113597068478194,quantile
109,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.8,6.3113846287220925,quantile
110,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.85,6.579852626470726,quantile
111,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.9,6.9720597144179965,quantile
112,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.95,7.430742897749852,quantile
113,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.975,7.928769101406081,quantile
114,2022-01-10,2022-01-15,44,1 wk ahead inc flu hosp,0.99,8.493571342030446,quantile
115,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.01,0.0,quantile
116,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.025,0.0,quantile
117,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.05,0.0,quantile
118,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.1,0.0,quantile
119,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.15,0.0,quantile
120,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.2,0.0,quantile
121,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.25,0.0,quantile
122,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.3,0.0,quantile
123,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.35,0.0,quantile
124,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.4,0.0,quantile
125,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.45,0.0,quantile
126,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.5,0.0,quantile
127,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.55,0.0,quantile
128,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.6,0.1002068168386874,quantile
129,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.65,0.2467258370182688,quantile
130,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.7,0.3971000016047384,quantile
131,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.75,0.5850592732848927,quantile
132,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.8,0.7858982367117493,quantile
133,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.85,1.0059272903882384,quantile
134,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.9,1.329524339612194,quantile
135,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.95,1.72047018955608,quantile
136,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.975,2.1240681523471583,quantile
137,2022-01-10,2022-01-15,50,1 wk ahead inc flu hosp,0.99,2.610840868406701,quantile
138,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.01,30.34510822189281,quantile
139,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.025,33.00888957243029,quantile
140,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.05,35.52064501134915,quantile
141,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.1,38.72676477624791,quantile
142,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.15,40.59188656469837,quantile
143,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.2,41.89270332773631,quantile
144,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.25,43.02581023504645,quantile
145,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.3,44.17156186422064,quantile
146,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.35,45.22939350357131,quantile
147,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.4,46.17428978066879,quantile
148,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.45,47.17285896937568,quantile
149,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.5,48.06861146652147,quantile
150,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.55,48.944433311246,quantile
151,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.6,49.90429837449507,quantile
152,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.65,50.84097625829818,quantile
153,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.7,51.92017129395415,quantile
154,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.75,52.89228693505798,quantile
155,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.8,54.108684938005226,quantile
156,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.85,55.58102882909298,quantile
157,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.9,57.22691726316823,quantile
158,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.95,59.86505529458421,quantile
159,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.975,62.19890437272113,quantile
160,2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.99,65.24966505497267,quantile
161,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.01,0.0,quantile
162,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.025,0.0,quantile
163,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.05,0.0,quantile
164,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.1,0.1250296421435807,quantile
165,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.15,0.9947454800612754,quantile
166,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.2,1.7263327705848834,quantile
167,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.25,2.297501448761222,quantile
168,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.3,2.826185386286263,quantile
169,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.35,3.310783573732376,quantile
170,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.4,3.7616190588325735,quantile
171,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.45,4.204983513500946,quantile
172,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.5,4.669841821749603,quantile
173,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.55,5.076653288066642,quantile
174,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.6,5.551773258870654,quantile
175,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.65,6.0282172991126455,quantile
176,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.7,6.501857289429804,quantile
177,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.75,7.096738820618713,quantile
178,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.8,7.7186804566705876,quantile
179,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.85,8.429155035078518,quantile
180,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.9,9.35348771442867,quantile
181,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.95,10.68087064294793,quantile
182,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.975,11.698238804742736,quantile
183,2022-01-10,2022-01-22,23,2 wk ahead inc flu hosp,0.99,13.32203349224381,quantile
184,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.01,72.31528031273523,quantile
185,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.025,76.6584925987082,quantile
186,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.05,80.04870925922764,quantile
187,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.1,84.12820967013347,quantile
188,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.15,86.65925819893664,quantile
189,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.2,88.71371440284364,quantile
190,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.25,90.62269328248637,quantile
191,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.3,92.4524303524346,quantile
192,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.35,94.00871494959785,quantile
193,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.4,95.42397493776782,quantile
194,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.45,96.9591777169724,quantile
195,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.5,98.37836994117696,quantile
196,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.55,99.84499983975122,quantile
197,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.6,101.51138934786763,quantile
198,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.65,103.119864614485,quantile
199,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.7,104.77562007386857,quantile
200,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.75,106.40708282507042,quantile
201,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.8,108.33113566987208,quantile
202,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.85,110.72918863635716,quantile
203,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.9,114.24192415812296,quantile
204,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.95,118.9068936533306,quantile
205,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.975,123.06631828401385,quantile
206,2022-01-10,2022-01-22,25,2 wk ahead inc flu hosp,0.99,128.99452806588187,quantile
207,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.01,4.785647048662791,quantile
208,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.025,6.113859130891318,quantile
209,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.05,7.432589477997547,quantile
210,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.1,8.87815426950921,quantile
211,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.15,9.841989024237046,quantile
212,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.2,10.543292819671484,quantile
213,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.25,11.160336096091829,quantile
214,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.3,11.62694648468532,quantile
215,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.35,12.160078876235756,quantile
216,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.4,12.632227541949351,quantile
217,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.45,13.101604021470663,quantile
218,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.5,13.54624270782979,quantile
219,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.55,14.03942087987378,quantile
220,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.6,14.552236798647424,quantile
221,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.65,15.011244125757688,quantile
222,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.7,15.57093362332045,quantile
223,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.75,16.12966200948866,quantile
224,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.8,16.747994490840433,quantile
225,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.85,17.47170948106587,quantile
226,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.9,18.47955580472302,quantile
227,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.95,19.934997959089632,quantile
228,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.975,21.05749617069728,quantile
229,2022-01-10,2022-01-22,33,2 wk ahead inc flu hosp,0.99,22.49703784389841,quantile
230,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.01,3.4073470127594367,quantile
231,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.025,4.1771347563939125,quantile
232,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.05,4.842991186539215,quantile
233,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.1,5.511172793875272,quantile
234,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.15,5.941623350771285,quantile
235,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.2,6.311495309018918,quantile
236,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.25,6.62369426000356,quantile
237,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.3,6.898033179375351,quantile
238,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.35,7.142846311362444,quantile
239,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.4,7.369374885750742,quantile
240,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.45,7.572012957511762,quantile
241,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.5,7.764970581187065,quantile
242,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.55,8.005448578143136,quantile
243,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.6,8.217703703176353,quantile
244,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.65,8.457624556564404,quantile
245,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.7,8.678138348482632,quantile
246,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.75,8.923002188158597,quantile
247,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.8,9.22636313602126,quantile
248,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.85,9.570129613080905,quantile
249,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.9,9.983879533225863,quantile
250,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.95,10.737275477681129,quantile
251,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.975,11.310002623744325,quantile
252,2022-01-10,2022-01-22,44,2 wk ahead inc flu hosp,0.99,11.883924213624692,quantile
253,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.01,0.0,quantile
254,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.025,0.0,quantile
255,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.05,0.0,quantile
256,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.1,0.2424342229051658,quantile
257,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.15,0.5461157147440224,quantile
258,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.2,0.7678221436163201,quantile
259,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.25,0.9793406963275636,quantile
260,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.3,1.1598108682335082,quantile
261,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.35,1.3427128569050122,quantile
262,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.4,1.4929974822563274,quantile
263,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.45,1.6416704162778717,quantile
264,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.5,1.7786433684258294,quantile
265,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.55,1.9021477056186864,quantile
266,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.6,2.0496444933125004,quantile
267,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.65,2.194572229281864,quantile
268,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.7,2.3699329325539127,quantile
269,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.75,2.546422715671264,quantile
270,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.8,2.749584276436462,quantile
271,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.85,2.988371405572035,quantile
272,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.9,3.304989206561153,quantile
273,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.95,3.756578776316111,quantile
274,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.975,4.182531040705692,quantile
275,2022-01-10,2022-01-22,50,2 wk ahead inc flu hosp,0.99,4.70645619630104,quantile
276,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.01,34.8749815217972,quantile
277,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.025,39.66639933000862,quantile
278,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.05,43.66149225993443,quantile
279,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.1,48.26238098715332,quantile
280,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.15,51.11389621903981,quantile
281,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.2,53.54428141309764,quantile
282,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.25,55.431481635523774,quantile
283,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.3,57.11893239518984,quantile
284,2022-01-10,2022-01-29,09,3 wk ahead inc flu hosp,0.35,58.60925032041822,quantile
