"","forecast_date","target","target_end_date","location","type","quantile","value"
"33",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.1",596.428486683605
"34",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.05",588.328859665515
"35",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.025",581.303641156925
"36",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.01",573.135306413925
"37",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.5",625
"38",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.55",627.801553165362
"39",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.6",630.64823946654
"40",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.65",633.590515694439
"41",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.7",636.691231656055
"42",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.75",640.037391703634
"43",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.8",643.763499596031
"44",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.85",648.106733420356
"45",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.9",653.571513316395
"46",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.95",661.671140334485
"47",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.975",668.696358843075
"48",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"01","quantile","0.99",676.864693586075
"49",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","point",NA,746
"50",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.45",741.499482235616
"51",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.4",736.926460946396
"52",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.35",732.199880492701
"53",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.3",727.218776639274
"54",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.25",721.843382403393
"55",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.2",715.857626013301
"56",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.15",708.880495890295
"57",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.1",700.101673019946
"58",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.05",687.090135087882
"59",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.025",675.804566394237
"60",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.01",662.682653852712
"61",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.5",746
"62",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.55",750.500517764384
"63",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.6",755.073539053604
"64",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.65",759.800119507299
"65",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.7",764.781223360726
"66",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.75",770.156617596607
"67",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.8",776.142373986699
"68",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.85",783.119504109705
"69",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.9",791.898326980054
"70",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.95",804.909864912118
"71",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.975",816.195433605763
"72",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"01","quantile","0.99",829.317346147288
"73",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","point",NA,867
"74",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.45",860.709734994401
"75",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.4",854.318133562877
"76",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.35",847.711906195149
"77",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.3",840.749937617572
"78",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.25",833.236878893342
"79",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.2",824.870731724542
"80",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.15",815.11896542788
"81",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.1",802.849016683602
"82",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.05",784.663104304633
"83",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.025",768.889537453346
"84",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.01",750.549357147941
"85",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.5",867
"86",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.55",873.290265005599
"87",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.6",879.681866437123
"88",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.65",886.288093804851
"89",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.7",893.250062382428
"90",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.75",900.763121106658
"91",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.8",909.129268275458
"92",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.85",918.88103457212
"93",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.9",931.150983316398
"94",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.95",949.336895695367
"95",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.975",965.110462546654
"96",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"01","quantile","0.99",983.450642852059
"97",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","point",NA,7.12884676529264
"98",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.45",7.00733207408888
"99",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.4",6.88385977625122
"100",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.35",6.75624135669389
"101",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.3",6.62175076510172
"102",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.25",6.47661427084306
"103",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.2",6.3149979019179
"104",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.15",6.12661428546052
"105",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.1",5.88958467996381
"106",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.05",5.538271098577
"107",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.025",5.2335589595161
"108",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.01",4.8792652462228
"109",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.5",7.12884676529264
"110",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.55",7.2503614564964
"111",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.6",7.37383375433406
"112",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.65",7.5014521738914
"113",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.7",7.63594276548356
"114",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.75",7.78107925974222
"115",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.8",7.94269562866738
"116",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.85",8.13107924512476
"117",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.9",8.36810885062148
"118",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.95",8.71942243200828
"119",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.975",9.02413457106918
"120",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"15","quantile","0.99",9.37842828436248
"121",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","point",NA,6.21569716111106
"122",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.45",6.05364356773119
"123",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.4",5.88897928434911
"124",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.35",5.71878567840851
"125",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.3",5.53942725328814
"126",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.25",5.34587131209142
"127",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.2",5.13033759288531
"128",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.15",4.87910671966009
"129",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.1",4.56300091444724
"130",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.05",4.09448449307546
"131",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.025",3.68811636925343
"132",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.01",3.21562560470216
"133",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.5",6.21569716111106
"134",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.55",6.37775075449093
"135",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.6",6.54241503787302
"136",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.65",6.71260864381361
"137",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.7",6.89196706893398
"138",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.75",7.0855230101307
"139",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.8",7.30105672933682
"140",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.85",7.55228760256204
"141",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.9",7.86839340777488
"142",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.95",8.33690982914667
"143",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.975",8.7432779529687
"144",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"15","quantile","0.99",9.21576871751996
"145",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","point",NA,5.6405258696723
"146",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.45",5.45851676356359
"147",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.4",5.27357548332829
"148",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.35",5.08242399179639
"149",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.3",4.8809791120602
"150",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.25",4.66358841368386
"151",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.2",4.42151356208194
"152",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.15",4.13934575753689
"153",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.1",3.78431422850626
"154",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.05",3.25810402068174
"155",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.025",2.80169514121589
"156",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.01",2.27102118387259
"157",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.5",5.6405258696723
"158",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.55",5.82253497578101
"159",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.6",6.00747625601631
"160",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.65",6.19862774754821
"161",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.7",6.4000726272844
"162",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.75",6.61746332566074
"163",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.8",6.85953817726267
"164",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.85",7.14170598180771
"165",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.9",7.49673751083834
"166",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.95",8.02294771866286
"167",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.975",8.47935659812871
"168",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"15","quantile","0.99",9.01003055547201
"169",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","point",NA,6.04559896738879
"170",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.45",5.8597479949666
"171",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.4",5.67090295579473
"172",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.35",5.47571661956859
"173",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.3",5.27001962127621
"174",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.25",5.04804021841792
"175",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.2",4.8008556267728
"176",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.15",4.51273179614639
"177",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.1",4.15020622629127
"178",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.05",3.6128887210657
"179",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.025",3.14684591757989
"180",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.01",2.60497044156675
"181",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.5",6.04559896738879
"182",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.55",6.23144993981098
"183",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.6",6.42029497898284
"184",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.65",6.61548131520899
"185",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.7",6.82117831350137
"186",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.75",7.04315771635965
"187",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.8",7.29034230800478
"188",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.85",7.57846613863119
"189",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.9",7.9409917084863
"190",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.95",8.47830921371187
"191",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.975",8.94435201719768
"192",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"15","quantile","0.99",9.48622749321082
"193",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","point",NA,162
"194",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.45",160.315605994524
"195",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.4",158.604076332884
"196",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.35",156.835074586994
"197",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.3",154.970813204056
"198",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.25",152.958982054395
"199",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.2",150.718712665503
"200",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.15",148.107405084935
"201",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.1",144.821783875977
"202",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.05",139.951998299695
"203",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.025",135.728185562769
"204",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.01",130.817090443838
"205",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.5",162
"206",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.55",163.684394005476
"207",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.6",165.395923667116
"208",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.65",167.164925413006
"209",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.7",169.029186795944
"210",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.75",171.041017945605
"211",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.8",173.281287334497
"212",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.85",175.892594915065
"213",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.9",179.178216124023
"214",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.95",184.048001700305
"215",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.975",188.271814437231
"216",2022-11-07,"1 wk ahead inc flu hosp",2022-11-12,"18","quantile","0.99",193.182909556162
"217",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","point",NA,162
"218",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.45",159.617907153075
"219",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.4",157.197438693181
"220",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.35",154.695692432282
"221",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.3",152.059228700722
"222",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.25",149.214069803667
"223",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.2",146.045850450527
"224",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.15",142.35290385456
"225",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.1",137.70633378003
"226",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.05",130.819416972204
"227",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.025",124.846043714718
"228",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.01",117.900706391422
"229",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.5",162
"230",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.55",164.382092846925
"231",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.6",166.802561306819
"232",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.65",169.304307567718
"233",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.7",171.940771299278
"234",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.75",174.785930196333
"235",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.8",177.954149549473
"236",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.85",181.64709614544
"237",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.9",186.29366621997
"238",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.95",193.180583027796
"239",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.975",199.153956285282
"240",2022-11-07,"2 wk ahead inc flu hosp",2022-11-19,"18","quantile","0.99",206.099293608578
"241",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","point",NA,162
"242",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.45",159.08254400255
"243",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.4",156.11808766993
"244",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.35",153.05408676737
"245",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.3",149.825091333533
"246",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.25",146.34049756607
"247",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.2",142.460237161869
"248",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.15",137.937319758135
"249",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.1",132.246456889793
"250",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.05",123.811740849707
"251",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.025",116.495882587694
"252",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.01",107.989616320902
"253",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.5",162
"254",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.55",164.91745599745
"255",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.6",167.88191233007
"256",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.65",170.94591323263
"257",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.7",174.174908666467
"258",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.75",177.65950243393
"259",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.8",181.539762838131
"260",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.85",186.062680241865
"261",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.9",191.753543110207
"262",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.95",200.188259150293
"263",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.975",207.504117412306
"264",2022-11-07,"3 wk ahead inc flu hosp",2022-11-26,"18","quantile","0.99",216.010383679098
"265",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","point",NA,162
"266",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","quantile","0.45",158.631211989047
"267",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","quantile","0.4",155.208152665769
"268",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","quantile","0.35",151.670149173988
"269",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","quantile","0.3",147.941626408112
"270",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","quantile","0.25",143.91796410879
"271",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","quantile","0.2",139.437425331007
"272",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","quantile","0.15",134.21481016987
"273",2022-11-07,"4 wk ahead inc flu hosp",2022-12-03,"18","quantile","0.1",127.643567751953
