forecast_date,target,target_end_date,quantile,type,location,value
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.975,quantile,US,1985.5300000000002
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.99,quantile,US,2268.89
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,,point,US,795.5500000000001
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.01,quantile,US,147.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.025,quantile,US,208.20000000000002
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.05,quantile,US,271.39000000000004
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.1,quantile,US,357.53000000000003
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.15,quantile,US,427.04
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.2,quantile,US,486.24
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.25,quantile,US,536.13
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.3,quantile,US,590.6700000000001
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.35,quantile,US,639.9
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.4,quantile,US,691.78
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.45,quantile,US,744.33
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.5,quantile,US,795.5500000000001
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.55,quantile,US,849.4300000000001
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.6,quantile,US,907.3000000000001
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.65,quantile,US,965.5
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.7,quantile,US,1033.02
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.75,quantile,US,1110.51
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.8,quantile,US,1200.31
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.85,quantile,US,1307.07
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.9,quantile,US,1452.0800000000002
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.95,quantile,US,1688.5500000000002
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.975,quantile,US,1903.4
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.99,quantile,US,2173.13
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,,point,01,18.62
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,,point,01,18.62
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,,point,01,18.62
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,,point,01,18.62
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.01,quantile,01,2.66
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.01,quantile,01,2.66
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.01,quantile,01,2.66
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.01,quantile,01,2.66
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.025,quantile,01,5.32
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.025,quantile,01,3.99
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.025,quantile,01,3.99
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.025,quantile,01,3.99
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.05,quantile,01,6.65
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.05,quantile,01,6.65
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.05,quantile,01,6.65
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.05,quantile,01,6.65
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.1,quantile,01,7.98
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.1,quantile,01,7.98
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.1,quantile,01,7.98
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.1,quantile,01,7.98
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.15,quantile,01,10.64
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.15,quantile,01,9.31
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.15,quantile,01,9.31
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.15,quantile,01,9.31
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.2,quantile,01,11.97
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.2,quantile,01,11.97
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.2,quantile,01,10.64
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.2,quantile,01,10.64
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.25,quantile,01,13.3
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.25,quantile,01,13.3
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.25,quantile,01,11.97
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.25,quantile,01,11.97
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.3,quantile,01,14.63
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.3,quantile,01,13.3
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.3,quantile,01,13.3
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.3,quantile,01,13.3
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.35,quantile,01,15.96
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.35,quantile,01,14.63
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.35,quantile,01,14.63
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.35,quantile,01,14.63
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.4,quantile,01,15.96
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.4,quantile,01,15.96
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.4,quantile,01,15.96
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.4,quantile,01,15.96
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.45,quantile,01,17.29
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.45,quantile,01,17.29
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.45,quantile,01,17.29
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.45,quantile,01,17.29
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.5,quantile,01,18.62
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.5,quantile,01,18.62
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.5,quantile,01,18.62
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.5,quantile,01,18.62
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.55,quantile,01,19.950000000000003
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.55,quantile,01,19.950000000000003
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.55,quantile,01,19.950000000000003
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.55,quantile,01,19.950000000000003
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.6,quantile,01,21.28
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.6,quantile,01,21.28
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.6,quantile,01,21.28
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.6,quantile,01,21.28
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.65,quantile,01,22.61
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.65,quantile,01,22.61
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.65,quantile,01,22.61
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.65,quantile,01,22.61
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.7,quantile,01,25.270000000000003
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.7,quantile,01,23.94
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.7,quantile,01,23.94
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.7,quantile,01,23.94
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.75,quantile,01,26.6
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.75,quantile,01,26.6
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.75,quantile,01,26.6
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.75,quantile,01,26.6
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.8,quantile,01,29.26
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.8,quantile,01,27.93
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.8,quantile,01,27.93
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.8,quantile,01,27.93
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.85,quantile,01,31.92
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.85,quantile,01,30.590000000000003
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.85,quantile,01,30.590000000000003
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.85,quantile,01,30.590000000000003
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.9,quantile,01,34.58
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.9,quantile,01,34.58
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.9,quantile,01,34.58
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.9,quantile,01,34.58
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.95,quantile,01,39.900000000000006
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.95,quantile,01,39.900000000000006
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.95,quantile,01,39.900000000000006
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.95,quantile,01,39.900000000000006
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.975,quantile,01,45.22
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.975,quantile,01,45.22
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.975,quantile,01,45.22
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.975,quantile,01,43.89
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.99,quantile,01,51.870000000000005
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.99,quantile,01,51.870000000000005
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.99,quantile,01,50.540000000000006
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.99,quantile,01,50.540000000000006
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,,point,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,,point,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,,point,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,,point,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.01,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.01,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.01,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.01,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.025,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.025,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.025,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.025,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.05,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.05,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.05,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.05,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.1,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.1,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.1,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.1,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.15,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.15,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.15,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.15,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.2,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.2,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.2,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.2,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.25,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.25,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.25,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.25,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.3,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.3,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.3,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.3,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.35,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.35,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.35,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.35,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.4,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.4,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.4,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.4,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.45,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.45,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.45,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.45,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.5,quantile,02,0.0
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.5,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.5,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.5,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.55,quantile,02,1.33
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.55,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.55,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.55,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.6,quantile,02,1.33
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.6,quantile,02,0.0
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.6,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.6,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.65,quantile,02,1.33
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.65,quantile,02,1.33
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.65,quantile,02,0.0
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.65,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.7,quantile,02,1.33
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.7,quantile,02,1.33
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.7,quantile,02,1.33
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.7,quantile,02,0.0
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.75,quantile,02,1.33
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.75,quantile,02,1.33
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.75,quantile,02,1.33
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.75,quantile,02,1.33
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.8,quantile,02,1.33
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.8,quantile,02,1.33
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.8,quantile,02,1.33
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.8,quantile,02,1.33
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.85,quantile,02,1.33
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.85,quantile,02,1.33
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.85,quantile,02,1.33
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.85,quantile,02,1.33
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.9,quantile,02,2.66
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.9,quantile,02,1.33
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.9,quantile,02,1.33
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.9,quantile,02,1.33
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.95,quantile,02,2.66
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.95,quantile,02,2.66
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.95,quantile,02,2.66
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.95,quantile,02,2.66
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.975,quantile,02,3.99
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.975,quantile,02,2.66
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.975,quantile,02,2.66
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.975,quantile,02,2.66
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.99,quantile,02,3.99
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.99,quantile,02,3.99
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.99,quantile,02,3.99
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.99,quantile,02,2.66
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,,point,04,53.2
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,,point,04,45.22
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,,point,04,38.57
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,,point,04,33.25
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.01,quantile,04,11.97
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.01,quantile,04,10.64
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.01,quantile,04,7.98
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.01,quantile,04,6.65
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.025,quantile,04,15.96
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.025,quantile,04,13.3
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.025,quantile,04,10.64
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.025,quantile,04,9.31
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.05,quantile,04,19.950000000000003
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.05,quantile,04,17.29
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.05,quantile,04,14.63
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.05,quantile,04,11.97
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.1,quantile,04,25.270000000000003
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.1,quantile,04,22.61
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.1,quantile,04,18.62
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.1,quantile,04,15.96
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.15,quantile,04,30.590000000000003
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.15,quantile,04,25.270000000000003
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.15,quantile,04,21.28
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.15,quantile,04,18.62
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.2,quantile,04,33.25
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.2,quantile,04,29.26
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.2,quantile,04,23.94
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.2,quantile,04,21.28
2023-04-10,1 wk ahead inc flu hosp,2023-04-15,0.25,quantile,04,37.24
2023-04-10,2 wk ahead inc flu hosp,2023-04-22,0.25,quantile,04,31.92
2023-04-10,3 wk ahead inc flu hosp,2023-04-29,0.25,quantile,04,26.6
2023-04-10,4 wk ahead inc flu hosp,2023-05-06,0.25,quantile,04,22.61
