"target","location","forecast_date","target_end_date","quantile","value","type"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.250",11,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.250",16,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.250",21,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.300",8,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.300",13,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.300",18,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.300",23.7,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.350",9,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.350",14,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.350",20,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.350",27,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.400",9,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.400",15,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.400",22,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.400",29,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.450",10,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.450",16,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.450",24,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.450",32,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.500",11,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.500",17,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.500",26,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.500",35,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.550",11,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.550",19,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.550",28,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.550",39,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.600",12,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.600",20,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.600",30,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.600",42.4000000000001,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.650",13,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.650",21,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.650",33,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.650",47,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.700",14,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.700",23,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.700",36,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.700",53,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.750",15,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.750",25,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.750",40,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.750",60,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.800",16,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.800",27,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.800",44,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.800",67,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.850",17,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.850",31,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.850",52,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.850",78,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.900",19,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.900",36,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.900",59,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.900",96,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.950",23,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.950",43,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.950",75,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.950",130,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.975",26,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.975",49,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.975",90.0249999999999,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.975",165.075,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-17,2022-10-22,"0.990",29,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-17,2022-10-29,"0.990",58.02,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-17,2022-11-05,"0.990",117.03,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-17,2022-11-12,"0.990",211,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.010",67,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.010",80,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.010",83,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.010",82.99,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.025",73,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.025",89,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.025",92,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.025",92,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.050",79,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.050",97,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.050",103,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.050",102,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.100",88,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.100",106,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.100",117,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.100",118,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.150",93,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.150",116,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.150",129,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.150",133,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.200",99,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.200",123,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.200",141,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.200",144,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.250",104,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.250",134,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.250",152,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.250",157,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.300",108,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.300",141,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.300",160,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.300",166,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.350",112,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.350",148,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.350",171,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.350",180,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.400",116,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.400",156.6,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.400",181,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.400",195,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.450",119,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.450",165,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.450",195,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.450",212,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.500",122,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.500",171,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.500",208.5,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.500",233,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.550",126,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.550",179,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.550",224,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.550",258,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.600",131,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.600",188,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.600",240.4,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.600",281,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.650",136,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.650",198,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.650",262,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.650",308.7,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.700",140,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.700",210,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.700",285,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.700",346.3,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.750",147,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.750",222,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.750",309,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.750",388.25,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.800",152,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.800",233.2,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.800",336,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.800",426,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.850",160,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.850",252,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.850",373.3,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.850",491.3,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.900",168,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.900",275,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.900",427.1,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.900",581.400000000001,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.950",183,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.950",312.05,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.950",524.25,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.950",770.3,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.975",197.025,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.975",338.05,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.975",616.05,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.975",969.474999999997,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-17,2022-10-22,"0.990",218.01,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-17,2022-10-29,"0.990",380,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-17,2022-11-05,"0.990",691.01,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-17,2022-11-12,"0.990",1197.03,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.010",41,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.010",48.99,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.010",53,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.010",53.99,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.025",46,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.025",58,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.025",61,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.025",64,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.050",50.95,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.050",65,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.050",71,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.050",74.9,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.100",57,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.100",76,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.100",86,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.100",89,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.150",60,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.150",83.85,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.150",98,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.150",103.85,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.200",64,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.200",89,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.200",108,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.200",114,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.250",68,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.250",95,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.250",118,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.250",128,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.300",70,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.300",102,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.300",127,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.300",139.7,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.350",73,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.350",109,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.350",136,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.350",150,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.400",75,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.400",114,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.400",147,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.400",167,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.450",78,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.450",119,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.450",158,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.450",180.55,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.500",81,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.500",125,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.500",171,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.500",200,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.550",84,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.550",131,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.550",185,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.550",222,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.600",87,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.600",138.4,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.600",197.4,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.600",246.8,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.650",89.3500000000001,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.650",148,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.650",214.35,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.650",278,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.700",93,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.700",157,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.700",232,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.700",309.3,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.750",96.2500000000002,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.750",165.25,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.750",256,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.750",346,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.800",101,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.800",178,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.800",286,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.800",408.2,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.850",106,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.850",192,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.850",320,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.850",465.3,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.900",112,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.900",209.1,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.900",359,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.900",556.1,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.950",123,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.950",235,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.950",422.1,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.950",710.05,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.975",132.025,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.975",267,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.975",504.075,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.975",814,"quantile"
"1 wk ahead inc flu hosp","05",2022-10-17,2022-10-22,"0.990",146.01,"quantile"
"2 wk ahead inc flu hosp","05",2022-10-17,2022-10-29,"0.990",303.04,"quantile"
"3 wk ahead inc flu hosp","05",2022-10-17,2022-11-05,"0.990",604.01,"quantile"
"4 wk ahead inc flu hosp","05",2022-10-17,2022-11-12,"0.990",1138.11,"quantile"
"1 wk ahead inc flu hosp","04",2022-10-17,2022-10-22,"0.010",2,"quantile"
"2 wk ahead inc flu hosp","04",2022-10-17,2022-10-29,"0.010",0.990000000000002,"quantile"
"3 wk ahead inc flu hosp","04",2022-10-17,2022-11-05,"0.010",0.990000000000002,"quantile"
"4 wk ahead inc flu hosp","04",2022-10-17,2022-11-12,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","04",2022-10-17,2022-10-22,"0.025",2,"quantile"
"2 wk ahead inc flu hosp","04",2022-10-17,2022-10-29,"0.025",1,"quantile"
"3 wk ahead inc flu hosp","04",2022-10-17,2022-11-05,"0.025",1,"quantile"
"4 wk ahead inc flu hosp","04",2022-10-17,2022-11-12,"0.025",1,"quantile"
"1 wk ahead inc flu hosp","04",2022-10-17,2022-10-22,"0.050",3,"quantile"
"2 wk ahead inc flu hosp","04",2022-10-17,2022-10-29,"0.050",2,"quantile"
"3 wk ahead inc flu hosp","04",2022-10-17,2022-11-05,"0.050",1,"quantile"
"4 wk ahead inc flu hosp","04",2022-10-17,2022-11-12,"0.050",1,"quantile"
"1 wk ahead inc flu hosp","04",2022-10-17,2022-10-22,"0.100",4,"quantile"
"2 wk ahead inc flu hosp","04",2022-10-17,2022-10-29,"0.100",3,"quantile"
"3 wk ahead inc flu hosp","04",2022-10-17,2022-11-05,"0.100",2,"quantile"
"4 wk ahead inc flu hosp","04",2022-10-17,2022-11-12,"0.100",2,"quantile"
"1 wk ahead inc flu hosp","04",2022-10-17,2022-10-22,"0.150",5,"quantile"
"2 wk ahead inc flu hosp","04",2022-10-17,2022-10-29,"0.150",3,"quantile"
"3 wk ahead inc flu hosp","04",2022-10-17,2022-11-05,"0.150",3,"quantile"
"4 wk ahead inc flu hosp","04",2022-10-17,2022-11-12,"0.150",2,"quantile"
"1 wk ahead inc flu hosp","04",2022-10-17,2022-10-22,"0.200",6,"quantile"
"2 wk ahead inc flu hosp","04",2022-10-17,2022-10-29,"0.200",4,"quantile"
"3 wk ahead inc flu hosp","04",2022-10-17,2022-11-05,"0.200",3,"quantile"
"4 wk ahead inc flu hosp","04",2022-10-17,2022-11-12,"0.200",3,"quantile"
"1 wk ahead inc flu hosp","04",2022-10-17,2022-10-22,"0.250",6,"quantile"
"2 wk ahead inc flu hosp","04",2022-10-17,2022-10-29,"0.250",5,"quantile"
"3 wk ahead inc flu hosp","04",2022-10-17,2022-11-05,"0.250",4,"quantile"
"4 wk ahead inc flu hosp","04",2022-10-17,2022-11-12,"0.250",3,"quantile"
"1 wk ahead inc flu hosp","04",2022-10-17,2022-10-22,"0.300",7,"quantile"
"2 wk ahead inc flu hosp","04",2022-10-17,2022-10-29,"0.300",5,"quantile"
